name,category,city,phone,rating,reviews_count,website,instagram,facebook,digital_presence,instagram_followers,facebook_followers,opportunity_score,estimated_ltv,recommended_pitch,tier
Haritha Beauty Parlour,Beauty Parlour,Muttom,918075065906.0,4.5,386.0,,,,none,,,98,195000,"You have 386 happy clients with a 4.5 rating, but no website! Let's showcase your work with a premium profile on itsmy.wedding.",Tier 1 - Premium
"AURA MAKEUP STUDIO KATTAPANA ( ഓറാ മേക്കപ്പ് സ്റ്റുഡിയോ, കട്ടപ്പന )",Beauty Parlour,Kattappana,919656745325.0,4.6,396.0,,,,none,,,98,195000,"You have 396 happy clients with a 4.6 rating, but no website! Let's showcase your work with a premium profile on itsmy.wedding.",Tier 1 - Premium
"Essensuals Hairdressing By Toni&guy, Thodupuzha",Beauty Parlour,Thodupuzha,919562745060.0,4.6,1704.0,,,,none,,,98,195000,"You have 1704 happy clients with a 4.6 rating, but no website! Let's showcase your work with a premium profile on itsmy.wedding.",Tier 1 - Premium
"Essensuals Hairdressing By Toni&guy, Kattapana",Beauty Parlour,Kattappana,919074409074.0,4.7,381.0,,,,none,,,98,195000,"You have 381 happy clients with a 4.7 rating, but no website! Let's showcase your work with a premium profile on itsmy.wedding.",Tier 1 - Premium
Pink Hair And Bridal Makeovers Studio,Beauty Parlour,Puthukkad,919567365875.0,4.9,639.0,,,,none,,,98,195000,"You have 639 happy clients with a 4.9 rating, but no website! Let's showcase your work with a premium profile on itsmy.wedding.",Tier 1 - Premium
Inst-aura Mens Makeover Studio,Beauty Parlour,Guruvayur,918592004400.0,4.7,597.0,,,,none,,,98,195000,"You have 597 happy clients with a 4.7 rating, but no website! Let's showcase your work with a premium profile on itsmy.wedding.",Tier 1 - Premium
Achus Bridal Villa,Store,Muvattupuzha,919447820476.0,4.7,216.0,,,,none,,,98,195000,"You have 216 happy clients with a 4.7 rating, but no website! Let's showcase your work with a premium profile on itsmy.wedding.",Tier 1 - Premium
Heavenly Brides & Beauty (ladies Makeup Studio And Spa),Beauty Parlour,Erattupetta,918848710564.0,4.7,260.0,,,,none,,,98,195000,"You have 260 happy clients with a 4.7 rating, but no website! Let's showcase your work with a premium profile on itsmy.wedding.",Tier 1 - Premium
Shobitha Haircare & Bridal Makeup,Make-up Artist,Kanhangad,918075340778.0,4.9,280.0,,,,none,,,98,195000,"You have 280 happy clients with a 4.9 rating, but no website! Let's showcase your work with a premium profile on itsmy.wedding.",Tier 1 - Premium
Oska Unisex Salon,Beauty Parlour,Thodupuzha,919744557556.0,4.9,211.0,,,,none,,,98,195000,"You have 211 happy clients with a 4.9 rating, but no website! Let's showcase your work with a premium profile on itsmy.wedding.",Tier 1 - Premium
Anitha's Angel Unisex Salon,Beauty Parlour,Pathanamthitta,919496241000.0,4.7,725.0,,,,none,,,98,195000,"You have 725 happy clients with a 4.7 rating, but no website! Let's showcase your work with a premium profile on itsmy.wedding.",Tier 1 - Premium
Reethi Beauty Salon And Bridal Makeup Studio,Beauty Parlour,Konni,919605381227.0,5.0,456.0,,,,none,,,98,195000,"You have 456 happy clients with a 5.0 rating, but no website! Let's showcase your work with a premium profile on itsmy.wedding.",Tier 1 - Premium
Hollywood Beauty Salon And Makeup Studio,Beauty Parlour,Palakkad,919961470907.0,5.0,241.0,,,,none,,,98,195000,"You have 241 happy clients with a 5.0 rating, but no website! Let's showcase your work with a premium profile on itsmy.wedding.",Tier 1 - Premium
Doyt House- Boutique & Salon,Beauty Parlour,Thiruvalla,919656207211.0,4.5,290.0,,,,none,,,98,195000,"You have 290 happy clients with a 4.5 rating, but no website! Let's showcase your work with a premium profile on itsmy.wedding.",Tier 1 - Premium
Olivia Beauty Parlour,Beauty Parlour,Edayaranmula,918590238017.0,4.8,269.0,,,,none,,,98,195000,"You have 269 happy clients with a 4.8 rating, but no website! Let's showcase your work with a premium profile on itsmy.wedding.",Tier 1 - Premium
Sefora Beauty Lounge,Beauty Parlour,Pandalam,919446180441.0,4.7,227.0,,,,none,,,98,195000,"You have 227 happy clients with a 4.7 rating, but no website! Let's showcase your work with a premium profile on itsmy.wedding.",Tier 1 - Premium
Achoos Beauty Parlour,Beauty Parlour,Kannur,918281359906.0,5.0,239.0,,,,none,,,98,195000,"You have 239 happy clients with a 5.0 rating, but no website! Let's showcase your work with a premium profile on itsmy.wedding.",Tier 1 - Premium
Blue Pink Family Salon &makeup Studio,Beauty Parlour,Pathanamthitta,918943270272.0,4.7,343.0,,,,none,,,98,195000,"You have 343 happy clients with a 4.7 rating, but no website! Let's showcase your work with a premium profile on itsmy.wedding.",Tier 1 - Premium
Laksh Unisex Salon,Beauty Parlour,Kozhencherry,916282175286.0,4.7,504.0,,,,none,,,98,195000,"You have 504 happy clients with a 4.7 rating, but no website! Let's showcase your work with a premium profile on itsmy.wedding.",Tier 1 - Premium
OLEY Makeup Studio & Accademy,Beauty Parlour,Konni,919961508520.0,4.7,523.0,,,,none,,,98,195000,"You have 523 happy clients with a 4.7 rating, but no website! Let's showcase your work with a premium profile on itsmy.wedding.",Tier 1 - Premium
Bethsheba Makeup Studio ( ബെത്ഷേബാ മേക്കപ്പ് സ്റ്റുഡിയോ ),Beauty Parlour,Mallappally,918848153139.0,4.9,661.0,,,,none,,,98,195000,"You have 661 happy clients with a 4.9 rating, but no website! Let's showcase your work with a premium profile on itsmy.wedding.",Tier 1 - Premium
Glamfort The Gents Beauty Parlour & Family Salon,Beauty Parlour,,919744446868.0,4.6,269.0,,,,none,,,98,195000,"You have 269 happy clients with a 4.6 rating, but no website! Let's showcase your work with a premium profile on itsmy.wedding.",Tier 1 - Premium
Soundharya Beauty Care Pandalam,Beauty Parlour,Pandalam,919947121093.0,4.9,219.0,,,,none,,,98,195000,"You have 219 happy clients with a 4.9 rating, but no website! Let's showcase your work with a premium profile on itsmy.wedding.",Tier 1 - Premium
Mint Bridal Studio,Beauty Parlour,Ettumanoor,919544829586.0,4.7,204.0,,,,none,,,98,195000,"You have 204 happy clients with a 4.7 rating, but no website! Let's showcase your work with a premium profile on itsmy.wedding.",Tier 1 - Premium
Dain's Bridal Studio,Beauty Parlour,Kothamangalam,918921122476.0,4.8,356.0,,,,none,,,98,195000,"You have 356 happy clients with a 4.8 rating, but no website! Let's showcase your work with a premium profile on itsmy.wedding.",Tier 1 - Premium
Rose Petals Skin And Hair Beauty Parlour Varkala,Beauty Parlour,Varkala,917012463741.0,4.8,917.0,,,,none,,,98,195000,"You have 917 happy clients with a 4.8 rating, but no website! Let's showcase your work with a premium profile on itsmy.wedding.",Tier 1 - Premium
Naturals,Beauty Parlour,Chavakkad,917592044400.0,4.8,943.0,,,,none,,,98,195000,"You have 943 happy clients with a 4.8 rating, but no website! Let's showcase your work with a premium profile on itsmy.wedding.",Tier 1 - Premium
HS Mehndi Wedding Mall,Clothing Store,Chavakkad,914872500402.0,4.7,535.0,,,,none,,,98,195000,"You have 535 happy clients with a 4.7 rating, but no website! Let's showcase your work with a premium profile on itsmy.wedding.",Tier 1 - Premium
BEAUTY PLAZA,Beauty Parlour,Varkala,917034814468.0,4.9,341.0,,,,none,,,98,195000,"You have 341 happy clients with a 4.9 rating, but no website! Let's showcase your work with a premium profile on itsmy.wedding.",Tier 1 - Premium
A To Z Events & Caters Thiruvanthapuram,Event Management Company,Malayinkeezh,918848780714.0,4.9,409.0,,,,none,,,98,1560000,"You have 409 happy clients with a 4.9 rating, but no website! Let's showcase your work with a premium profile on itsmy.wedding.",Tier 1 - Premium
𝐒𝐮𝐢𝐭𝐛𝐚𝐞 | 𝐓𝐡𝐞 𝐏𝐫𝐞𝐦𝐢𝐮𝐦 𝐒𝐮𝐢𝐭 𝐑𝐞𝐧𝐭𝐚𝐥𝐬,Wedding Dress Rental Service,Kattappana,919961336914.0,4.9,471.0,,,,none,,,98,195000,"You have 471 happy clients with a 4.9 rating, but no website! Let's showcase your work with a premium profile on itsmy.wedding.",Tier 1 - Premium
Odine - The Outdoor Kitchen,Caterer,Malappuram,918089916765.0,4.7,264.0,,,,none,,,98,390000,"You have 264 happy clients with a 4.7 rating, but no website! Let's showcase your work with a premium profile on itsmy.wedding.",Tier 1 - Premium
"Salon De R, Spa And Makeup",Beauty Parlour,Kollam,919633378666.0,4.7,1953.0,,,,none,,,98,195000,"You have 1953 happy clients with a 4.7 rating, but no website! Let's showcase your work with a premium profile on itsmy.wedding.",Tier 1 - Premium
COLOS The Designing Couture,Boutique,Thaikkad,918891979988.0,4.6,248.0,,,,none,,,98,195000,"You have 248 happy clients with a 4.6 rating, but no website! Let's showcase your work with a premium profile on itsmy.wedding.",Tier 1 - Premium
Akshay's Rent A Car,Car Rental Agency,Guruvayur,918592990699.0,4.9,381.0,,,,none,,,98,195000,"You have 381 happy clients with a 4.9 rating, but no website! Let's showcase your work with a premium profile on itsmy.wedding.",Tier 1 - Premium
Kannampallil Dream11 Caterers & Events,Caterer,Mannar,917560868916.0,5.0,219.0,,,,none,,,98,390000,"You have 219 happy clients with a 5.0 rating, but no website! Let's showcase your work with a premium profile on itsmy.wedding.",Tier 1 - Premium
IMAGECAFE Wedding&modeling,Wedding Photographer,,919995209144.0,5.0,291.0,,,,none,,,98,585000,"You have 291 happy clients with a 5.0 rating, but no website! Let's showcase your work with a premium profile on itsmy.wedding.",Tier 1 - Premium
Skin Sense Clinic,Dermatologist,Kannur,917356357776.0,4.7,684.0,,,,none,,,98,195000,"You have 684 happy clients with a 4.7 rating, but no website! Let's showcase your work with a premium profile on itsmy.wedding.",Tier 1 - Premium
Magnet Family Salon,Beauty Parlour,Kannur,917012838193.0,4.8,377.0,,,,none,,,98,195000,"You have 377 happy clients with a 4.8 rating, but no website! Let's showcase your work with a premium profile on itsmy.wedding.",Tier 1 - Premium
LAS Beauty Parlour,Beauty Parlour,Near Puzhathi,917356210703.0,5.0,206.0,,,,none,,,98,195000,"You have 206 happy clients with a 5.0 rating, but no website! Let's showcase your work with a premium profile on itsmy.wedding.",Tier 1 - Premium
TAIMA BRIDAL RENTAL JEWELLERY & WEDDING DRESS,Jewelry Store,Vandanam,919605088818.0,5.0,280.0,,,,none,,,98,195000,"You have 280 happy clients with a 5.0 rating, but no website! Let's showcase your work with a premium profile on itsmy.wedding.",Tier 1 - Premium
Shine Balloons,Balloon Store,Thrissur,919446230466.0,4.8,127.0,,,,none,,,95,146250,"You have 127 happy clients with a 4.8 rating, but no website! Let's showcase your work with a premium profile on itsmy.wedding.",Tier 1 - Premium
Meraki EVENT HUB,Event Management Company,Thrissur,918589060666.0,4.8,115.0,,,,none,,,95,1170000,"You have 115 happy clients with a 4.8 rating, but no website! Let's showcase your work with a premium profile on itsmy.wedding.",Tier 1 - Premium
Nich Beauty Lounge,Beauty Parlour,Kozhikode,916235211311.0,4.8,109.0,,,,none,,,95,146250,"You have 109 happy clients with a 4.8 rating, but no website! Let's showcase your work with a premium profile on itsmy.wedding.",Tier 1 - Premium
Pixel Art Wedding Company,Photography Studio,Thiruvananthapuram,918848263050.0,5.0,143.0,,,,none,,,95,146250,"You have 143 happy clients with a 5.0 rating, but no website! Let's showcase your work with a premium profile on itsmy.wedding.",Tier 1 - Premium
Toni&guy Calicut Mini-bypass,Hairdresser,Kozhikode,917907508090.0,4.8,188.0,,,,none,,,95,146250,"You have 188 happy clients with a 4.8 rating, but no website! Let's showcase your work with a premium profile on itsmy.wedding.",Tier 1 - Premium
The Glam Up Studio Calicut Beauty Salon TGUS Calicut,Beauty Parlour,Kozhikode,919988550595.0,4.8,138.0,,,,none,,,95,146250,"You have 138 happy clients with a 4.8 rating, but no website! Let's showcase your work with a premium profile on itsmy.wedding.",Tier 1 - Premium
Proyal Events & Caterers,Caterer,Thrissur,918943888916.0,4.5,118.0,,,,none,,,95,292500,"You have 118 happy clients with a 4.5 rating, but no website! Let's showcase your work with a premium profile on itsmy.wedding.",Tier 1 - Premium
Laninas Bridal Makeover Studio,Beauty Parlour,Kochi,919349441675.0,4.9,184.0,,,,none,,,95,146250,"You have 184 happy clients with a 4.9 rating, but no website! Let's showcase your work with a premium profile on itsmy.wedding.",Tier 1 - Premium
Minna Beauty Clinic,Beauty Parlour,Kochi,919846567121.0,4.7,148.0,,,,none,,,95,146250,"You have 148 happy clients with a 4.7 rating, but no website! Let's showcase your work with a premium profile on itsmy.wedding.",Tier 1 - Premium
Seena Image | Hair & Beauty Salon,Beauty Parlour,Kozhikode,919846605066.0,4.8,119.0,,,,none,,,95,146250,"You have 119 happy clients with a 4.8 rating, but no website! Let's showcase your work with a premium profile on itsmy.wedding.",Tier 1 - Premium
HIBISCAN BRIDAL BEAUTY LOUNGE & WELLNESS CENTER,Beauty Parlour,Kozhikode,917034609779.0,4.9,129.0,,,,none,,,95,146250,"You have 129 happy clients with a 4.9 rating, but no website! Let's showcase your work with a premium profile on itsmy.wedding.",Tier 1 - Premium
Eventive Wedding Planners & Event Management,Event Management Company,Kozhikode,919746616155.0,5.0,190.0,,,,none,,,95,1170000,"You have 190 happy clients with a 5.0 rating, but no website! Let's showcase your work with a premium profile on itsmy.wedding.",Tier 1 - Premium
Aksa's Makeover Beauty Academy,Make-up Artist,Kochi,918089273345.0,4.8,111.0,,,,none,,,95,146250,"You have 111 happy clients with a 4.8 rating, but no website! Let's showcase your work with a premium profile on itsmy.wedding.",Tier 1 - Premium
Reena's Beauty Care - Beauty Parlour Palarivattom,Beauty Parlour,Kochi,919895876721.0,4.5,120.0,,,,none,,,95,146250,"You have 120 happy clients with a 4.5 rating, but no website! Let's showcase your work with a premium profile on itsmy.wedding.",Tier 1 - Premium
NELLARA CATERS & EVENTS,Restaurant Supply Store,Thiruvananthapuram,917510224017.0,5.0,120.0,,,,none,,,95,146250,"You have 120 happy clients with a 5.0 rating, but no website! Let's showcase your work with a premium profile on itsmy.wedding.",Tier 1 - Premium
Padippura Catering Services,Caterer,Thiruvananthapuram,919447165080.0,4.5,132.0,,,,none,,,95,292500,"You have 132 happy clients with a 4.5 rating, but no website! Let's showcase your work with a premium profile on itsmy.wedding.",Tier 1 - Premium
Vikas Vks Kerala Makeup Artist,Make-up Artist,Kochi,919995791191.0,4.9,187.0,,,,none,,,95,146250,"You have 187 happy clients with a 4.9 rating, but no website! Let's showcase your work with a premium profile on itsmy.wedding.",Tier 1 - Premium
Glamour World Family Salon & Bridal Make-up Studio,Beauty Parlour,Kochi,919995125551.0,4.8,136.0,,,,none,,,95,146250,"You have 136 happy clients with a 4.8 rating, but no website! Let's showcase your work with a premium profile on itsmy.wedding.",Tier 1 - Premium
MONSOON BEAUTY CLINIC,Beauty Parlour,Kochi,919995402666.0,4.8,135.0,,,,none,,,95,146250,"You have 135 happy clients with a 4.8 rating, but no website! Let's showcase your work with a premium profile on itsmy.wedding.",Tier 1 - Premium
"Libra Beauty Parlour Irumpanam - Beauty Parlour Tripunithura, Bridal Makeup Kochi, Bridal Makeup Tripunithura, Beauty Salon",Beauty Parlour,Kochi,919061622719.0,4.7,101.0,,,,none,,,95,146250,"You have 101 happy clients with a 4.7 rating, but no website! Let's showcase your work with a premium profile on itsmy.wedding.",Tier 1 - Premium
"HAIR 2 FACE, Bridal Makeup, Hair Care, Skin Care, Makeovers, Hair Treatment",Beauty Parlour,Thiruvananthapuram,918075924362.0,4.9,198.0,,,,none,,,95,146250,"You have 198 happy clients with a 4.9 rating, but no website! Let's showcase your work with a premium profile on itsmy.wedding.",Tier 1 - Premium
Neethu Subhash Makeup Artistry,Make-up Artist,Thiruvananthapuram,917306474740.0,4.9,140.0,,,,none,,,95,146250,"You have 140 happy clients with a 4.9 rating, but no website! Let's showcase your work with a premium profile on itsmy.wedding.",Tier 1 - Premium
NAKSHATHRA BRIDAL STUDIO,Beauty Parlour,Thiruvananthapuram,919633890692.0,4.9,175.0,,,,none,,,95,146250,"You have 175 happy clients with a 4.9 rating, but no website! Let's showcase your work with a premium profile on itsmy.wedding.",Tier 1 - Premium
Bridesofdeepthi,Beauty Parlour,Thiruvananthapuram,917907842013.0,4.5,171.0,,,,none,,,95,146250,"You have 171 happy clients with a 4.5 rating, but no website! Let's showcase your work with a premium profile on itsmy.wedding.",Tier 1 - Premium
LIFE Beauty Salon & Bridal Makeup,Beauty Parlour,Thiruvananthapuram,919048072508.0,4.9,123.0,,,,none,,,95,146250,"You have 123 happy clients with a 4.9 rating, but no website! Let's showcase your work with a premium profile on itsmy.wedding.",Tier 1 - Premium
Blue Cube Events,Event Management Company,Kozhikode,918089138717.0,4.9,166.0,,,,none,,,95,1170000,"You have 166 happy clients with a 4.9 rating, but no website! Let's showcase your work with a premium profile on itsmy.wedding.",Tier 1 - Premium
Flower Decorations,Flower Designer,Kochi,919061370808.0,4.8,193.0,,,,none,,,95,146250,"You have 193 happy clients with a 4.8 rating, but no website! Let's showcase your work with a premium profile on itsmy.wedding.",Tier 1 - Premium
"Angel Bridal Studio & Beauty Spa, Fort Kochi",Beauty Parlour,Kochi,919745641288.0,4.5,179.0,,,,none,,,95,146250,"You have 179 happy clients with a 4.5 rating, but no website! Let's showcase your work with a premium profile on itsmy.wedding.",Tier 1 - Premium
PBC Makeup Studio,Cosmetics Store,Thrissur,918590354870.0,4.9,119.0,,,,none,,,95,146250,"You have 119 happy clients with a 4.9 rating, but no website! Let's showcase your work with a premium profile on itsmy.wedding.",Tier 1 - Premium
Kiteweaver,Boutique,Thrissur,918590211272.0,5.0,106.0,,,,none,,,95,146250,"You have 106 happy clients with a 5.0 rating, but no website! Let's showcase your work with a premium profile on itsmy.wedding.",Tier 1 - Premium
Mahi's Beauty Art,Beauty Parlour,Thrissur,918086796927.0,4.8,145.0,,,,none,,,95,146250,"You have 145 happy clients with a 4.8 rating, but no website! Let's showcase your work with a premium profile on itsmy.wedding.",Tier 1 - Premium
Soorya's Skin Hair Makeup,Beauty Parlour,Thiruvananthapuram,918129602602.0,4.7,119.0,,,,none,,,95,146250,"You have 119 happy clients with a 4.7 rating, but no website! Let's showcase your work with a premium profile on itsmy.wedding.",Tier 1 - Premium
Dreams Beauty Parlour,Beauty Parlour,Thiruvananthapuram,919349737114.0,4.9,185.0,,,,none,,,95,146250,"You have 185 happy clients with a 4.9 rating, but no website! Let's showcase your work with a premium profile on itsmy.wedding.",Tier 1 - Premium
Obsession – The Beauty Lounge – Bridal Makeover Studio,Beauty Parlour,Thiruvananthapuram,919745038030.0,4.9,152.0,,,,none,,,95,146250,"You have 152 happy clients with a 4.9 rating, but no website! Let's showcase your work with a premium profile on itsmy.wedding.",Tier 1 - Premium
Femin Glow Bridal Makeovers & Beauty Parlour,Beauty Parlour,Thiruvananthapuram,917558847273.0,4.8,164.0,,,,none,,,95,146250,"You have 164 happy clients with a 4.8 rating, but no website! Let's showcase your work with a premium profile on itsmy.wedding.",Tier 1 - Premium
U & Me Beauty Clinic,Beauty Parlour,Thiruvananthapuram,919496474136.0,4.7,198.0,,,,none,,,95,146250,"You have 198 happy clients with a 4.7 rating, but no website! Let's showcase your work with a premium profile on itsmy.wedding.",Tier 1 - Premium
Makeover Salon,Beauty Parlour,Kochi,919895188922.0,4.5,132.0,,,,none,,,95,146250,"You have 132 happy clients with a 4.5 rating, but no website! Let's showcase your work with a premium profile on itsmy.wedding.",Tier 1 - Premium
Grandeur By Shruthi,Make-up Artist,Thiruvananthapuram,919995212955.0,4.7,124.0,,,,none,,,95,146250,"You have 124 happy clients with a 4.7 rating, but no website! Let's showcase your work with a premium profile on itsmy.wedding.",Tier 1 - Premium
Vanvis Makeover Studio,Make-up Artist,Thiruvananthapuram,919544757790.0,5.0,133.0,,,,none,,,95,146250,"You have 133 happy clients with a 5.0 rating, but no website! Let's showcase your work with a premium profile on itsmy.wedding.",Tier 1 - Premium
WASI Hair & Beauty Studio,Beauty Parlour,Thrissur,918590204789.0,4.6,114.0,,,,none,,,95,146250,"You have 114 happy clients with a 4.6 rating, but no website! Let's showcase your work with a premium profile on itsmy.wedding.",Tier 1 - Premium
Jhansi Lakshmi Beauty Care And Stitching Centre,Beauty Parlour,Thrissur,918639187135.0,5.0,134.0,,,,none,,,95,146250,"You have 134 happy clients with a 5.0 rating, but no website! Let's showcase your work with a premium profile on itsmy.wedding.",Tier 1 - Premium
LOOK LIKE BRIDAL STUDIO AND SPA,Beauty Parlour,Thrissur,919995186230.0,4.8,199.0,,,,none,,,95,146250,"You have 199 happy clients with a 4.8 rating, but no website! Let's showcase your work with a premium profile on itsmy.wedding.",Tier 1 - Premium
Cinderella Beauty Parlour,Beauty Parlour,Thiruvananthapuram,919496275351.0,4.7,129.0,,,,none,,,95,146250,"You have 129 happy clients with a 4.7 rating, but no website! Let's showcase your work with a premium profile on itsmy.wedding.",Tier 1 - Premium
Beauideal Beauty Parlour,Beauty Parlour,Thrissur,919446491646.0,4.9,131.0,,,,none,,,95,146250,"You have 131 happy clients with a 4.9 rating, but no website! Let's showcase your work with a premium profile on itsmy.wedding.",Tier 1 - Premium
NAYURA Makeup Studio & Spa,Beauty Parlour,Thiruvananthapuram,919633236649.0,4.8,191.0,,,,none,,,95,146250,"You have 191 happy clients with a 4.8 rating, but no website! Let's showcase your work with a premium profile on itsmy.wedding.",Tier 1 - Premium
Ajay’s Bridal Studio & Unisex Salon,Beauty Parlour,Thiruvananthapuram,917306722687.0,4.8,104.0,,,,none,,,95,146250,"You have 104 happy clients with a 4.8 rating, but no website! Let's showcase your work with a premium profile on itsmy.wedding.",Tier 1 - Premium
Anabella Makeover Studio Bridal Makeup And Beauty Parlour,Beauty Parlour,Thiruvananthapuram,919961504440.0,5.0,111.0,,,,none,,,95,146250,"You have 111 happy clients with a 5.0 rating, but no website! Let's showcase your work with a premium profile on itsmy.wedding.",Tier 1 - Premium
Glamd Skin Esthetics And Permanent Makeup,Beauty Parlour,Thrissur,919995430306.0,4.8,105.0,,,,none,,,95,146250,"You have 105 happy clients with a 4.8 rating, but no website! Let's showcase your work with a premium profile on itsmy.wedding.",Tier 1 - Premium
WED.HUB EVENTZ & CATERS,Event Management Company,Thiruvananthapuram,918848809482.0,5.0,181.0,,,,none,,,95,1170000,"You have 181 happy clients with a 5.0 rating, but no website! Let's showcase your work with a premium profile on itsmy.wedding.",Tier 1 - Premium
Red Chillies Caterers & Wedding Planners,Restaurant,Kochi,919633138632.0,4.5,120.0,,,,none,,,95,146250,"You have 120 happy clients with a 4.5 rating, but no website! Let's showcase your work with a premium profile on itsmy.wedding.",Tier 1 - Premium
Galaxy Caterers,Caterer,Kochi,919895101661.0,4.5,182.0,,,,none,,,95,292500,"You have 182 happy clients with a 4.5 rating, but no website! Let's showcase your work with a premium profile on itsmy.wedding.",Tier 1 - Premium
"SSA Caters,trivandrum",Catering Food And Drink Supplier,Thiruvananthapuram,919745944447.0,4.9,107.0,,,,none,,,95,146250,"You have 107 happy clients with a 4.9 rating, but no website! Let's showcase your work with a premium profile on itsmy.wedding.",Tier 1 - Premium
MARRYDAY CATERS & WEDDING PLANNERS KOCHI KERALA,Wedding Planner,Ernakulam,918921936942.0,5.0,108.0,,,,none,,,93,1462500,"You have 108 happy clients with a 5.0 rating, but no website! Let's showcase your work with a premium profile on itsmy.wedding.",Tier 1 - Premium
Spicy Magic Catering And Events,Caterer,Muvattupuzha,919747172700.0,4.9,164.0,,,,none,,,93,292500,"You have 164 happy clients with a 4.9 rating, but no website! Let's showcase your work with a premium profile on itsmy.wedding.",Tier 1 - Premium
NETTOS Catering,Caterer,Ernakulam,919995217164.0,4.7,182.0,,,,none,,,93,292500,"You have 182 happy clients with a 4.7 rating, but no website! Let's showcase your work with a premium profile on itsmy.wedding.",Tier 1 - Premium
Sumi's Home Made Cakes & Pizza,Cake Shop,Idukki Twp,919497488078.0,4.8,123.0,,,,none,,,93,146250,"You have 123 happy clients with a 4.8 rating, but no website! Let's showcase your work with a premium profile on itsmy.wedding.",Tier 1 - Premium
Queens Wedding Company & Events Makers,Event Management Company,Thodupuzha,919544361645.0,4.9,108.0,,,,none,,,93,1170000,"You have 108 happy clients with a 4.9 rating, but no website! Let's showcase your work with a premium profile on itsmy.wedding.",Tier 1 - Premium
Karma Caterers & Events,Caterer,Varapuzha,918089459358.0,5.0,150.0,,,,none,,,93,292500,"You have 150 happy clients with a 5.0 rating, but no website! Let's showcase your work with a premium profile on itsmy.wedding.",Tier 1 - Premium
Rosedelight Homemade Cakes,Bakery And Cake Shop,Idukki Twp,919447205397.0,5.0,136.0,,,,none,,,93,146250,"You have 136 happy clients with a 5.0 rating, but no website! Let's showcase your work with a premium profile on itsmy.wedding.",Tier 1 - Premium
Royal Events Haripad,Event Management Company,Haripad,919947223737.0,4.8,132.0,,,,none,,,93,1170000,"You have 132 happy clients with a 4.8 rating, but no website! Let's showcase your work with a premium profile on itsmy.wedding.",Tier 1 - Premium
Cake Bakers Guruvayoor,Cake Shop,Pavaratty,918281462733.0,4.9,121.0,,,,none,,,93,146250,"You have 121 happy clients with a 4.9 rating, but no website! Let's showcase your work with a premium profile on itsmy.wedding.",Tier 1 - Premium
Cups & Cakes 18,Cupcake Shop,Chavakkad,918111872888.0,4.6,130.0,,,,none,,,93,146250,"You have 130 happy clients with a 4.6 rating, but no website! Let's showcase your work with a premium profile on itsmy.wedding.",Tier 1 - Premium
Royal Flowers& Events,Event Management Company,,918197807116.0,4.8,120.0,,,,none,,,93,1170000,"You have 120 happy clients with a 4.8 rating, but no website! Let's showcase your work with a premium profile on itsmy.wedding.",Tier 1 - Premium
Smera's Butterfly & Spiff - Beauty Salon For Gents & Ladies,Beauty Parlour,Manjeri,919387070211.0,4.5,194.0,,,,none,,,93,146250,"You have 194 happy clients with a 4.5 rating, but no website! Let's showcase your work with a premium profile on itsmy.wedding.",Tier 1 - Premium
HER GLOW BRIDAL RENTALS & COSMETICS,Bridal Shop,Manjeri,919656589091.0,4.8,182.0,,,,none,,,93,146250,"You have 182 happy clients with a 4.8 rating, but no website! Let's showcase your work with a premium profile on itsmy.wedding.",Tier 1 - Premium
Beauty Touch Tattoo Studio & Beauty Parlour,Tattoo Shop,Kottakkal,919946139724.0,4.9,155.0,,,,none,,,93,146250,"You have 155 happy clients with a 4.9 rating, but no website! Let's showcase your work with a premium profile on itsmy.wedding.",Tier 1 - Premium
ELEGANZE UNISEX BEAUTY SALOON & MAKEOVER HUB,Beauty Parlour,,919995710300.0,4.8,144.0,,,,none,,,93,146250,"You have 144 happy clients with a 4.8 rating, but no website! Let's showcase your work with a premium profile on itsmy.wedding.",Tier 1 - Premium
Hilltop Events & Caterers,Event Management Company,Cherthala P.O,918848004007.0,5.0,107.0,,,,none,,,93,1170000,"You have 107 happy clients with a 5.0 rating, but no website! Let's showcase your work with a premium profile on itsmy.wedding.",Tier 1 - Premium
Agora Events,Event Management Company,Cherthala,919037736046.0,4.9,127.0,,,,none,,,93,1170000,"You have 127 happy clients with a 4.9 rating, but no website! Let's showcase your work with a premium profile on itsmy.wedding.",Tier 1 - Premium
Nila Makeovers,Beauty Parlour,Kollam,919048105496.0,4.8,112.0,,,,none,,,93,146250,"You have 112 happy clients with a 4.8 rating, but no website! Let's showcase your work with a premium profile on itsmy.wedding.",Tier 1 - Premium
Henna Girl Riya,Make-up Artist,Kannur,916282076416.0,4.8,133.0,,,,none,,,93,146250,"You have 133 happy clients with a 4.8 rating, but no website! Let's showcase your work with a premium profile on itsmy.wedding.",Tier 1 - Premium
Makeup Artist Veena,Make-up Artist,Azhikode South,919497839548.0,5.0,126.0,,,,none,,,93,146250,"You have 126 happy clients with a 5.0 rating, but no website! Let's showcase your work with a premium profile on itsmy.wedding.",Tier 1 - Premium
"Sanju's Makeover, Ladies Salon, Chathannoor",Beauty Parlour,Kollam,919744222331.0,4.9,112.0,,,,none,,,93,146250,"You have 112 happy clients with a 4.9 rating, but no website! Let's showcase your work with a premium profile on itsmy.wedding.",Tier 1 - Premium
