name,category,city,phone,rating,reviews_count,website,instagram,facebook,digital_presence,instagram_followers,facebook_followers,opportunity_score,estimated_ltv,recommended_pitch,tier
Blue Pink Family Salon &makeup Studio,Beauty Parlour,Pathanamthitta,918943270272.0,4.7,343.0,,,,none,,,98,195000,"You have 343 happy clients with a 4.7 rating, but no website! Let's showcase your work with a premium profile on itsmy.wedding.",Tier 1 - Premium
Vallakkadavu Convention Centre,Convention Center,Thiruvananthapuram,914712082222.0,4.5,343.0,,,,none,,,100,195000,"You have 343 happy clients with a 4.5 rating, but no website! Let's showcase your work with a premium profile on itsmy.wedding.",Tier 1 - Premium
BEAUTY PLAZA,Beauty Parlour,Varkala,917034814468.0,4.9,341.0,,,,none,,,98,195000,"You have 341 happy clients with a 4.9 rating, but no website! Let's showcase your work with a premium profile on itsmy.wedding.",Tier 1 - Premium
T J Sumith Photography,Wedding Photographer,Alappuzha,919446335274.0,4.9,341.0,,,,none,,,98,585000,"You have 341 happy clients with a 4.9 rating, but no website! Let's showcase your work with a premium profile on itsmy.wedding.",Tier 1 - Premium
Scentral Professional Beauty Clinic,Beauty Parlour,Alappuzha,919946804004.0,4.7,341.0,,,,none,,,98,195000,"You have 341 happy clients with a 4.7 rating, but no website! Let's showcase your work with a premium profile on itsmy.wedding.",Tier 1 - Premium
ചിന്താമണി കല്യാണക്കത്തുകൾ Chinthaamani Wedding Cards,Invitation Printing Service,Thiruvananthapuram,919895078041.0,4.7,339.0,,,,none,,,100,195000,"You have 339 happy clients with a 4.7 rating, but no website! Let's showcase your work with a premium profile on itsmy.wedding.",Tier 1 - Premium
Swasti Saree Draping & Mehndi Studio,Stylist,Thiruvananthapuram,917012159920.0,4.9,337.0,,,,none,,,100,195000,"You have 337 happy clients with a 4.9 rating, but no website! Let's showcase your work with a premium profile on itsmy.wedding.",Tier 1 - Premium
"Toni&guy Essensuals Guruvayur, Pancharamukku",Hairdresser,Guruvayur,919497611234.0,4.9,335.0,,https://instagram.com/toniandguyguruvayur,,social_only,,,88,195000,"You have 335 happy clients with a 4.9 rating, but no website! Let's showcase your work with a premium profile on itsmy.wedding.",Tier 1 - Premium
Zephora Unisex Salon,Beauty Parlour,Thiruvananthapuram,914712320212.0,4.5,332.0,,https://www.instagram.com/zephora_unisex_salon/,,social_only,,,90,195000,"You have 332 happy clients with a 4.5 rating, but no website! Let's showcase your work with a premium profile on itsmy.wedding.",Tier 1 - Premium
LASH Bridal & Family Beauty Salon,Beauty Parlour,Kottiyam,917559947405.0,4.9,331.0,,,,none,,,98,195000,"You have 331 happy clients with a 4.9 rating, but no website! Let's showcase your work with a premium profile on itsmy.wedding.",Tier 1 - Premium
Icono Beauty World & Makeover Studio,Beauty Parlour,Kollam,919447978174.0,4.8,327.0,,,https://www.facebook.com/Iconobeautyworld,social_only,,,88,195000,"You have 327 happy clients with a 4.8 rating, but no website! Let's showcase your work with a premium profile on itsmy.wedding.",Tier 1 - Premium
Lakme Academy,Beauty School,Thiruvananthapuram,919061390612.0,4.9,327.0,,,http://facebook.com/lakmeacademytrivandrum,social_only,,,90,195000,"You have 327 happy clients with a 4.9 rating, but no website! Let's showcase your work with a premium profile on itsmy.wedding.",Tier 1 - Premium
Aura Beauty Lounge,Beauty Parlour,Kochi,918289808952.0,4.9,322.0,,https://www.instagram.com/aura_beauty_lounge?igsh=MXc0bHFndjRwcG4zcA%3D%3D,,social_only,,,90,195000,"You have 322 happy clients with a 4.9 rating, but no website! Let's showcase your work with a premium profile on itsmy.wedding.",Tier 1 - Premium
Infinity Beauty Look,Beauty Parlour,Parippally,919207060698.0,4.7,317.0,,,,none,,,98,195000,"You have 317 happy clients with a 4.7 rating, but no website! Let's showcase your work with a premium profile on itsmy.wedding.",Tier 1 - Premium
Precious Bridals,Make-up Artist,Kottayam,,4.6,313.0,,,,none,,,88,195000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
VILLAGE CANOPY | Outdoor Wedding Venue,Wedding Venue,Kochi,919846969508.0,4.7,312.0,,https://www.instagram.com/village_canopy?igsh=NjN3ZmVqcXAwazdq,,social_only,,,90,1170000,"You have 312 happy clients with a 4.7 rating, but no website! Let's showcase your work with a premium profile on itsmy.wedding.",Tier 1 - Premium
Event Management Company - Riya Events,Event Management Company,Kollam,919847410794.0,5.0,308.0,,,,none,,,98,1560000,"You have 308 happy clients with a 5.0 rating, but no website! Let's showcase your work with a premium profile on itsmy.wedding.",Tier 1 - Premium
Promise Bride,Boutique,Changuvetty,918606546000.0,4.7,302.0,,,,none,,,98,195000,"You have 302 happy clients with a 4.7 rating, but no website! Let's showcase your work with a premium profile on itsmy.wedding.",Tier 1 - Premium
Febinji's Saree Draping & Bridal Makeup,Make-up Artist,Guruvayur,918281822205.0,5.0,298.0,,https://www.instagram.com/reel/C-Dl_Hzyezi/?igsh=MXcwdndhYzVvOGZ5Ng%3D%3D,,social_only,,,88,195000,"You have 298 happy clients with a 5.0 rating, but no website! Let's showcase your work with a premium profile on itsmy.wedding.",Tier 1 - Premium
Dora Bridal And Beauty Salon,Beauty Parlour,Kozhikode,919895228228.0,4.7,295.0,,,,none,,,100,195000,"You have 295 happy clients with a 4.7 rating, but no website! Let's showcase your work with a premium profile on itsmy.wedding.",Tier 1 - Premium
Wedding Charms Bridal Jewellery Rentals,Jewelry Store,Thrissur,919567896663.0,4.8,293.0,,,,none,,,100,195000,"You have 293 happy clients with a 4.8 rating, but no website! Let's showcase your work with a premium profile on itsmy.wedding.",Tier 1 - Premium
IMAGECAFE Wedding&modeling,Wedding Photographer,,919995209144.0,5.0,291.0,,,,none,,,98,585000,"You have 291 happy clients with a 5.0 rating, but no website! Let's showcase your work with a premium profile on itsmy.wedding.",Tier 1 - Premium
Doyt House- Boutique & Salon,Beauty Parlour,Thiruvalla,919656207211.0,4.5,290.0,,,,none,,,98,195000,"You have 290 happy clients with a 4.5 rating, but no website! Let's showcase your work with a premium profile on itsmy.wedding.",Tier 1 - Premium
BLUSH FAMILY SALON,Beauty Parlour,Kottakkal,917025939387.0,4.8,290.0,,https://www.instagram.com/blush_beauty_salon_kottakkal?igsh=MWNhNnI3NDJyYXY4dw%3D%3D,,social_only,,,88,195000,"You have 290 happy clients with a 4.8 rating, but no website! Let's showcase your work with a premium profile on itsmy.wedding.",Tier 1 - Premium
"FIA BRIDAL STUDIO, Ladies Beauty Parlour&bridal Make-up, In Thirssur, Poonkunnam. ഫിയ ബ്രൈഡൽ സ്റ്റുഡിയോ,",Beauty Parlour,Thrissur,919744468899.0,5.0,287.0,,,,none,,,100,195000,"You have 287 happy clients with a 5.0 rating, but no website! Let's showcase your work with a premium profile on itsmy.wedding.",Tier 1 - Premium
Hippie Nation Unisex Salon,Beauty Parlour,Thrissur,918139888823.0,4.7,282.0,,,,none,,,100,195000,"You have 282 happy clients with a 4.7 rating, but no website! Let's showcase your work with a premium profile on itsmy.wedding.",Tier 1 - Premium
TAIMA BRIDAL RENTAL JEWELLERY & WEDDING DRESS,Jewelry Store,Vandanam,919605088818.0,5.0,280.0,,,,none,,,98,195000,"You have 280 happy clients with a 5.0 rating, but no website! Let's showcase your work with a premium profile on itsmy.wedding.",Tier 1 - Premium
Shobitha Haircare & Bridal Makeup,Make-up Artist,Kanhangad,918075340778.0,4.9,280.0,,,,none,,,98,195000,"You have 280 happy clients with a 4.9 rating, but no website! Let's showcase your work with a premium profile on itsmy.wedding.",Tier 1 - Premium
Urban Holic,Beauty Parlour,Kozhikode,,4.8,279.0,,,,none,,,90,195000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Yellow Paris Make Over & Makeup Studio,Make-up Artist,Thrissur,918606320632.0,4.7,277.0,,,,none,,,100,195000,"You have 277 happy clients with a 4.7 rating, but no website! Let's showcase your work with a premium profile on itsmy.wedding.",Tier 1 - Premium
Holidays Garden Resort,,,,4.8,276.0,,,,none,,,88,195000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Holidays Garden Resort,,,917034208484.0,4.8,276.0,,,,none,,,98,195000,"You have 276 happy clients with a 4.8 rating, but no website! Let's showcase your work with a premium profile on itsmy.wedding.",Tier 1 - Premium
Pink Makeovers Salon By Jaylaxmi,Beauty Parlour,Thiruvananthapuram,918891311383.0,4.7,275.0,,,,none,,,100,195000,"You have 275 happy clients with a 4.7 rating, but no website! Let's showcase your work with a premium profile on itsmy.wedding.",Tier 1 - Premium
Blush Women Salon,Beauty Parlour,Kozhikode,916235862229.0,4.8,275.0,,,,none,,,100,195000,"You have 275 happy clients with a 4.8 rating, but no website! Let's showcase your work with a premium profile on itsmy.wedding.",Tier 1 - Premium
Punarjani's Beauty Lounge Only For Ladies,Beauty Parlour,Kollam,918547128750.0,4.9,275.0,,https://www.instagram.com/punarjanis_?igsh=NzU3Nzl1ZzA4bDNp,,social_only,,,88,195000,"You have 275 happy clients with a 4.9 rating, but no website! Let's showcase your work with a premium profile on itsmy.wedding.",Tier 1 - Premium
Sruthi Lakshmi’s Beauty Zone,Beauty Parlour,Thrissur,918921584399.0,4.7,274.0,,,,none,,,100,195000,"You have 274 happy clients with a 4.7 rating, but no website! Let's showcase your work with a premium profile on itsmy.wedding.",Tier 1 - Premium
Shali's Unisex Beauty Salon,Beauty Parlour,Thrissur,918590916445.0,4.8,273.0,,,,none,,,100,195000,"You have 273 happy clients with a 4.8 rating, but no website! Let's showcase your work with a premium profile on itsmy.wedding.",Tier 1 - Premium
Sumesh Delicious Store,Caterer,Kochi,919747474702.0,4.9,272.0,,,https://m.facebook.com/100063788149517/,social_only,,,90,390000,"You have 272 happy clients with a 4.9 rating, but no website! Let's showcase your work with a premium profile on itsmy.wedding.",Tier 1 - Premium
Olivia Beauty Parlour,Beauty Parlour,Edayaranmula,918590238017.0,4.8,269.0,,,,none,,,98,195000,"You have 269 happy clients with a 4.8 rating, but no website! Let's showcase your work with a premium profile on itsmy.wedding.",Tier 1 - Premium
Glamfort The Gents Beauty Parlour & Family Salon,Beauty Parlour,,919744446868.0,4.6,269.0,,,,none,,,98,195000,"You have 269 happy clients with a 4.6 rating, but no website! Let's showcase your work with a premium profile on itsmy.wedding.",Tier 1 - Premium
NATURALS Chandanathop,Beauty Parlour,Kollam,918547332644.0,4.7,268.0,,,,none,,,98,195000,"You have 268 happy clients with a 4.7 rating, but no website! Let's showcase your work with a premium profile on itsmy.wedding.",Tier 1 - Premium
Odine - The Outdoor Kitchen,Caterer,Malappuram,918089916765.0,4.7,264.0,,,,none,,,98,390000,"You have 264 happy clients with a 4.7 rating, but no website! Let's showcase your work with a premium profile on itsmy.wedding.",Tier 1 - Premium
Hair & Care Spa Beauty Parlour,Beauty Parlour,,919847104344.0,4.9,263.0,,,,none,,,98,195000,"You have 263 happy clients with a 4.9 rating, but no website! Let's showcase your work with a premium profile on itsmy.wedding.",Tier 1 - Premium
Etc Makeover Studio,Health Spa,Kozhikode,919048636503.0,5.0,262.0,,,,none,,,100,195000,"You have 262 happy clients with a 5.0 rating, but no website! Let's showcase your work with a premium profile on itsmy.wedding.",Tier 1 - Premium
Leo Women Hair & Beauty Salon,Beauty Parlour,Kottakkal,919388505045.0,4.9,261.0,,,,none,,,98,195000,"You have 261 happy clients with a 4.9 rating, but no website! Let's showcase your work with a premium profile on itsmy.wedding.",Tier 1 - Premium
Heavenly Brides & Beauty (ladies Makeup Studio And Spa),Beauty Parlour,Erattupetta,918848710564.0,4.7,260.0,,,,none,,,98,195000,"You have 260 happy clients with a 4.7 rating, but no website! Let's showcase your work with a premium profile on itsmy.wedding.",Tier 1 - Premium
Sweet Housecakes Wayanad,Cake Shop,,918606188618.0,4.9,257.0,,,,none,,,98,195000,"You have 257 happy clients with a 4.9 rating, but no website! Let's showcase your work with a premium profile on itsmy.wedding.",Tier 1 - Premium
Rehash Henna Studio / MEHNDI Designer Kochi,Mehndi Designer,Kochi,917025018171.0,5.0,255.0,,,,none,,,100,195000,"You have 255 happy clients with a 5.0 rating, but no website! Let's showcase your work with a premium profile on itsmy.wedding.",Tier 1 - Premium
Party Minds,Caterer,Kozhikode,918129156544.0,4.8,255.0,,,,none,,,100,390000,"You have 255 happy clients with a 4.8 rating, but no website! Let's showcase your work with a premium profile on itsmy.wedding.",Tier 1 - Premium
COLOS The Designing Couture,Boutique,Thaikkad,918891979988.0,4.6,248.0,,,,none,,,98,195000,"You have 248 happy clients with a 4.6 rating, but no website! Let's showcase your work with a premium profile on itsmy.wedding.",Tier 1 - Premium
Classic Touch Makeover Studio And Ladies Salon,Beauty Parlour,Thiruvananthapuram,919562679000.0,4.9,247.0,,https://www.instagram.com/classic_touch_by_ash/,,social_only,,,90,195000,"You have 247 happy clients with a 4.9 rating, but no website! Let's showcase your work with a premium profile on itsmy.wedding.",Tier 1 - Premium
Labelle Salon,Beauty Parlour,Palakkad,917591999911.0,4.7,247.0,,,,none,,,98,195000,"You have 247 happy clients with a 4.7 rating, but no website! Let's showcase your work with a premium profile on itsmy.wedding.",Tier 1 - Premium
Elista Hair. Skin. Spa,Wellness Center,Thrissur,919072232223.0,4.5,247.0,,,,none,,,100,195000,"You have 247 happy clients with a 4.5 rating, but no website! Let's showcase your work with a premium profile on itsmy.wedding.",Tier 1 - Premium
"Jo & Jay Cake House,kumbazha",Takeout Restaurant,Pathanamthitta,919497751912.0,4.9,243.0,,,,none,,,98,195000,"You have 243 happy clients with a 4.9 rating, but no website! Let's showcase your work with a premium profile on itsmy.wedding.",Tier 1 - Premium
Meghana Beauty Parlour,Beauty Parlour,Nedumkandam,919447824756.0,4.8,242.0,,,,none,,,98,195000,"You have 242 happy clients with a 4.8 rating, but no website! Let's showcase your work with a premium profile on itsmy.wedding.",Tier 1 - Premium
The Brahmins Veg Caters,Caterer,Kozhikode,919447951214.0,4.8,242.0,,,,none,,,100,390000,"You have 242 happy clients with a 4.8 rating, but no website! Let's showcase your work with a premium profile on itsmy.wedding.",Tier 1 - Premium
Queens Rental Ornaments,Cosmetics Store,Adimali,,5.0,242.0,,,,none,,,88,195000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Hollywood Beauty Salon And Makeup Studio,Beauty Parlour,Palakkad,919961470907.0,5.0,241.0,,,,none,,,98,195000,"You have 241 happy clients with a 5.0 rating, but no website! Let's showcase your work with a premium profile on itsmy.wedding.",Tier 1 - Premium
BLUSH AND GLOW BRIDAL STUDIO MANJERI,Bridal Shop,Manjeri,917559877778.0,4.8,240.0,,https://instagram.com/bridal_rental_collections_?igshid=MDM4ZDc5MmU%3D,,social_only,,,88,195000,"You have 240 happy clients with a 4.8 rating, but no website! Let's showcase your work with a premium profile on itsmy.wedding.",Tier 1 - Premium
EVENTSOUL Event Management And Catering - Trivandrum - No.1 Trusted Brand,Event Management Company,Thiruvananthapuram,919746577566.0,5.0,240.0,,https://www.instagram.com/eventzsoul.tvm?igsh=MTIzOTlnYjNkZTQycw%3D%3D,,social_only,,,90,1560000,"You have 240 happy clients with a 5.0 rating, but no website! Let's showcase your work with a premium profile on itsmy.wedding.",Tier 1 - Premium
Achoos Beauty Parlour,Beauty Parlour,Kannur,918281359906.0,5.0,239.0,,,,none,,,98,195000,"You have 239 happy clients with a 5.0 rating, but no website! Let's showcase your work with a premium profile on itsmy.wedding.",Tier 1 - Premium
Touched Beauty Salon & Bridal Studio,Beauty Parlour,Kozhikode,918606252811.0,4.7,239.0,,https://instagram.com/touched_salon_?igshid=YmMyMTA2M2Y%3D,,social_only,,,90,195000,"You have 239 happy clients with a 4.7 rating, but no website! Let's showcase your work with a premium profile on itsmy.wedding.",Tier 1 - Premium
Grand Square Convention Center,Banquet Hall,Kochi,,4.5,236.0,,,,none,,,90,1170000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Soorya Catering (pure Vegetarian),Caterer,Thiruvananthapuram,919947452733.0,4.9,233.0,,,,none,,,100,390000,"You have 233 happy clients with a 4.9 rating, but no website! Let's showcase your work with a premium profile on itsmy.wedding.",Tier 1 - Premium
Rio Convention Centre,Convention Center,Manjeri,919207034535.0,4.6,231.0,,,,none,,,98,195000,"You have 231 happy clients with a 4.6 rating, but no website! Let's showcase your work with a premium profile on itsmy.wedding.",Tier 1 - Premium
OLE Beauty Parlour - Best Beauty Salon | Calicut,Beauty Parlour,Kozhikode,919447030587.0,4.5,228.0,,,,none,,,100,195000,"You have 228 happy clients with a 4.5 rating, but no website! Let's showcase your work with a premium profile on itsmy.wedding.",Tier 1 - Premium
Sefora Beauty Lounge,Beauty Parlour,Pandalam,919446180441.0,4.7,227.0,,,,none,,,98,195000,"You have 227 happy clients with a 4.7 rating, but no website! Let's showcase your work with a premium profile on itsmy.wedding.",Tier 1 - Premium
Subhaghosh Beauty Academy,Beauty School,Kochi,919846252514.0,4.7,225.0,,,,none,,,100,195000,"You have 225 happy clients with a 4.7 rating, but no website! Let's showcase your work with a premium profile on itsmy.wedding.",Tier 1 - Premium
Shamy's Newlook Beauty Spa & Makeup Studio,Beauty Parlour,Thrissur,919447380778.0,4.8,224.0,,,,none,,,100,195000,"You have 224 happy clients with a 4.8 rating, but no website! Let's showcase your work with a premium profile on itsmy.wedding.",Tier 1 - Premium
Lillium Bridals® Beautyparlour &makeup Studio,Beauty Parlour,Kalpetta,919605288743.0,4.7,222.0,,,,none,,,98,195000,"You have 222 happy clients with a 4.7 rating, but no website! Let's showcase your work with a premium profile on itsmy.wedding.",Tier 1 - Premium
Glamac Makeover Studio,Beauty Parlour,Kochi,917306283916.0,4.8,220.0,,https://www.instagram.com/glamac.in?igsh=NzU2Yzk1amQ0MWlv,,social_only,,,90,195000,"You have 220 happy clients with a 4.8 rating, but no website! Let's showcase your work with a premium profile on itsmy.wedding.",Tier 1 - Premium
BOB D JOHN,Beauty Parlour,Kollam,917559999401.0,4.7,220.0,,,,none,,,98,195000,"You have 220 happy clients with a 4.7 rating, but no website! Let's showcase your work with a premium profile on itsmy.wedding.",Tier 1 - Premium
"NIBZ Unisex Beauty Salon, Punkunnam Thrissur",Beauty Parlour,Thrissur,917356222151.0,5.0,219.0,,https://www.instagram.com/nibz_signaturesalon/profilecard/?igsh=MTduNWgxZjZuM2FyMQ%3D%3D,,social_only,,,90,195000,"You have 219 happy clients with a 5.0 rating, but no website! Let's showcase your work with a premium profile on itsmy.wedding.",Tier 1 - Premium
Kannampallil Dream11 Caterers & Events,Caterer,Mannar,917560868916.0,5.0,219.0,,,,none,,,98,390000,"You have 219 happy clients with a 5.0 rating, but no website! Let's showcase your work with a premium profile on itsmy.wedding.",Tier 1 - Premium
Soundharya Beauty Care Pandalam,Beauty Parlour,Pandalam,919947121093.0,4.9,219.0,,,,none,,,98,195000,"You have 219 happy clients with a 4.9 rating, but no website! Let's showcase your work with a premium profile on itsmy.wedding.",Tier 1 - Premium
Lulu Beauty Parlour,Beauty Parlour,Thrissur,918590421521.0,4.7,218.0,,,,none,,,100,195000,"You have 218 happy clients with a 4.7 rating, but no website! Let's showcase your work with a premium profile on itsmy.wedding.",Tier 1 - Premium
Queens Bridal Studio & Beauty Clinic,Beauty Parlour,Thodupuzha,,4.9,218.0,,,,none,,,88,195000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
"Neha Beauty Parlour (A/C), Ladies And Kids",Beauty Parlour,,918848933937.0,4.7,218.0,,,,none,,,98,195000,"You have 218 happy clients with a 4.7 rating, but no website! Let's showcase your work with a premium profile on itsmy.wedding.",Tier 1 - Premium
Wedlock Events & Caterers,Event Management Company,Kollam,919495821111.0,5.0,217.0,,,,none,,,98,1560000,"You have 217 happy clients with a 5.0 rating, but no website! Let's showcase your work with a premium profile on itsmy.wedding.",Tier 1 - Premium
Achus Bridal Villa,Store,Muvattupuzha,919447820476.0,4.7,216.0,,,,none,,,98,195000,"You have 216 happy clients with a 4.7 rating, but no website! Let's showcase your work with a premium profile on itsmy.wedding.",Tier 1 - Premium
Vibe Events & Weddings,Wedding Planner,Ernakulam,919846216888.0,4.9,215.0,,,,none,,,98,1950000,"You have 215 happy clients with a 4.9 rating, but no website! Let's showcase your work with a premium profile on itsmy.wedding.",Tier 1 - Premium
Floral Wedding Stage Decoration & Event Planner,Event Planner,Kochi,918907006655.0,4.9,214.0,,,,none,,,100,1950000,"You have 214 happy clients with a 4.9 rating, but no website! Let's showcase your work with a premium profile on itsmy.wedding.",Tier 1 - Premium
Ikof Event Designers,Event Management Company,Kadirur,919496351677.0,4.8,214.0,,https://www.instagram.com/p/CU2soibPM48/,,social_only,,,88,1560000,"You have 214 happy clients with a 4.8 rating, but no website! Let's showcase your work with a premium profile on itsmy.wedding.",Tier 1 - Premium
Remikas Makeover,Beauty Parlour,Thrissur,917025746886.0,4.9,213.0,,,,none,,,100,195000,"You have 213 happy clients with a 4.9 rating, but no website! Let's showcase your work with a premium profile on itsmy.wedding.",Tier 1 - Premium
Rao's SQUARE - Mini Hall (A/C),Wedding Venue,Thiruvananthapuram,917356528233.0,5.0,213.0,,,,none,,,100,1170000,"You have 213 happy clients with a 5.0 rating, but no website! Let's showcase your work with a premium profile on itsmy.wedding.",Tier 1 - Premium
Kikki's Home Bake,Cake Shop,Pathanamthitta,919544625555.0,5.0,212.0,,,https://www.facebook.com/kikkishomebake/,social_only,,,88,195000,"You have 212 happy clients with a 5.0 rating, but no website! Let's showcase your work with a premium profile on itsmy.wedding.",Tier 1 - Premium
Dewdrops Bridal Makeover Studio,Beauty Parlour,Thiruvananthapuram,919496254087.0,4.7,211.0,,,,none,,,100,195000,"You have 211 happy clients with a 4.7 rating, but no website! Let's showcase your work with a premium profile on itsmy.wedding.",Tier 1 - Premium
Stay In Style Family Salon|bride&groom Makeover Studio-trivandrum,Beauty Parlour,Thiruvananthapuram,919061687603.0,4.6,211.0,,,,none,,,100,195000,"You have 211 happy clients with a 4.6 rating, but no website! Let's showcase your work with a premium profile on itsmy.wedding.",Tier 1 - Premium
Oska Unisex Salon,Beauty Parlour,Thodupuzha,919744557556.0,4.9,211.0,,,,none,,,98,195000,"You have 211 happy clients with a 4.9 rating, but no website! Let's showcase your work with a premium profile on itsmy.wedding.",Tier 1 - Premium
"Girls Corner Salon And Makeup , Nail Art , Beautician Academy",Make-up Artist,Palakkad,919995022888.0,5.0,211.0,,https://instagram.com/edveena_makeupartistry?igshid=NTdlMDg3MTY%3D,,social_only,,,88,195000,"You have 211 happy clients with a 5.0 rating, but no website! Let's showcase your work with a premium profile on itsmy.wedding.",Tier 1 - Premium
Beauty Combs Family Salon,Beauty Parlour,Thodupuzha,917907280763.0,4.9,209.0,,https://instagram.com/beauty_combs,,social_only,,,88,195000,"You have 209 happy clients with a 4.9 rating, but no website! Let's showcase your work with a premium profile on itsmy.wedding.",Tier 1 - Premium
Taste Of Malabar Caterers & Event Management Group,Catering Food And Drink Supplier,Kannur,916238599197.0,4.9,209.0,,,,none,,,98,195000,"You have 209 happy clients with a 4.9 rating, but no website! Let's showcase your work with a premium profile on itsmy.wedding.",Tier 1 - Premium
De Jawed Habib Hair And Beauty Salon Kollam,Beauty Parlour,Kollam,917994995373.0,4.5,208.0,,,,none,,,98,195000,"You have 208 happy clients with a 4.5 rating, but no website! Let's showcase your work with a premium profile on itsmy.wedding.",Tier 1 - Premium
PARVATHY BEAUTY SALON & MAKEUP STUDIO,Beauty Parlour,Thiruvananthapuram,919645738174.0,4.7,208.0,,,,none,,,100,195000,"You have 208 happy clients with a 4.7 rating, but no website! Let's showcase your work with a premium profile on itsmy.wedding.",Tier 1 - Premium
LAS Beauty Parlour,Beauty Parlour,Near Puzhathi,917356210703.0,5.0,206.0,,,,none,,,98,195000,"You have 206 happy clients with a 5.0 rating, but no website! Let's showcase your work with a premium profile on itsmy.wedding.",Tier 1 - Premium
