name,category,city,phone,rating,reviews_count,website,instagram,facebook,digital_presence,instagram_followers,facebook_followers,opportunity_score,estimated_ltv,recommended_pitch,tier
Exotica Florist & Wedding Planners,Flower Delivery,Kochi,919846059926.0,4.8,46.0,,,,none,,,85,97500,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
IIFB BEAUTY SCHOOL (indian Institute Of Fashion And Beauty),Beauty School,Thrissur,916282993076.0,4.9,36.0,,,,none,,,85,97500,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
AANDM Gents Beauty Parlour,Beauty Parlour,Thrissur,918592061177.0,4.0,118.0,,,,none,,,85,117000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Glamcode - Best Lady's Hair Salon & Bridal Makeup Suite Amala Thrisur,Beauty Parlour,Thrissur,,4.8,136.0,,,,none,,,85,146250,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
ILARIA BRIDAL STUDIO FEROKE,Wedding Dress Rental Service,Kozhikode,,4.6,124.0,,,,none,,,85,146250,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Showparty Beautyhub,Beauty Parlour,Kozhikode,919846515601.0,4.8,33.0,,,,none,,,85,97500,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
"Ethena Beauty Parlour -bridal Makeup, Hydra Facial, Microblading, Keratin Treatment",Beauty Parlour,Kochi,919447695668.0,4.8,49.0,,,,none,,,85,97500,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
La Lumiere Unisex Premium Beauty Salon In Kochi | Makeover Studio Edappally | Luxury Bridal Makeup Ernakulam,Nail Salon,Kochi,,4.7,102.0,,,,none,,,85,146250,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Vijesh Makeover Studio,Make-up Artist,Kochi,919995960292.0,4.9,33.0,,,,none,,,85,97500,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Sapna's Makeover,Beauty Parlour,Kochi,919995701875.0,4.5,21.0,,,,none,,,85,97500,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Marina Convention & Wedding Centre Kochi,Convention Center,Kochi,918138889872.0,4.0,198.0,,,,none,,,85,117000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Stage View,Event Management Company,Kozhikode,919847074423.0,4.9,22.0,,,,none,,,85,780000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Moon Beauty Parlour,Beauty Parlour,Thrissur,919747274060.0,4.0,129.0,,,,none,,,85,117000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Decmore Weddings,Event Planner,Kochi,919207202978.0,5.0,21.0,,,,none,,,85,975000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Peevee Kitchen,Catering Food And Drink Supplier,Thrissur,919644009644.0,4.5,34.0,,,,none,,,85,97500,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Makeover By Daniya,Artist,Kochi,919567140999.0,4.4,133.0,,,,none,,,85,117000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Town Hall Kozhikode,City Or Town Hall,Kozhikode,914952721866.0,4.2,129.0,,,,none,,,85,117000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Tesoro Weddings & Events,Event Management Company,Thiruvananthapuram,918891642946.0,4.9,45.0,,,,none,,,85,780000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Maria Convention Centre,Convention Center,Kochi,919645279771.0,4.4,176.0,,,,none,,,85,117000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Highway Garden Convention Center,Convention Center,Kochi,919388009767.0,4.4,117.0,,,,none,,,85,117000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Chamayam Events & Wedding Planners In Kerala,Event Management Company,Thrissur,919846052850.0,4.5,30.0,,,,none,,,85,780000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Rechu Sajee Makeup Artist,Make-up Artist,Kochi,919746123472.0,5.0,38.0,,,,none,,,85,97500,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Makeover By Ismath,Make-up Artist,Kochi,917025111440.0,4.8,32.0,,,,none,,,85,97500,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Trinity Hall,Banquet Hall,Kochi,919447178427.0,4.2,193.0,,,,none,,,85,702000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Manikkal Mana,,Kozhikode,919947992301.0,4.3,177.0,,,,none,,,85,117000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
SHERIN MAKEUP STUDIO AND SALON,Make-up Artist,Thiruvananthapuram,917736488502.0,5.0,21.0,,,,none,,,85,97500,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
CHIPPY’S BRIDAL STUDIO SALON & SPA,Beauty Parlour,Thiruvananthapuram,919846998362.0,4.9,39.0,,,,none,,,85,97500,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Focusi Wedding Studio,Photography Studio,Thiruvananthapuram,919895111030.0,4.6,22.0,,,,none,,,85,97500,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Sindhoora Bridal & Reception Makeup & Saree Draping & Sindhoora Beauty Parlour,Beauty Parlour,Thiruvananthapuram,919188609747.0,5.0,34.0,,,,none,,,85,97500,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
MIRROR BRIDAL MAKEUP STUDIO AND SALON BY LAJI RENJITH,Beauty Parlour,Kochi,919995124746.0,5.0,22.0,,,,none,,,85,97500,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
"Barik Cut&style-unisex Salon Kochi, Beauty Salon Kochi, Bridal Makeup Kochi, Ladies Beauty Parlour Kochi, Men's Salon Kochi",Beauty Parlour,Kochi,917994353223.0,4.7,35.0,,,,none,,,85,97500,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Sugathas Makeover Art,Make-up Artist,Thrissur,919961769205.0,5.0,42.0,,,,none,,,85,97500,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Honeycomb Wedding,Wedding Photographer,Kochi,,4.8,148.0,,,,none,,,85,438750,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Tulipz Wedding Events,Event Management Company,Kochi,919895575270.0,5.0,49.0,,,,none,,,85,780000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Bridal Bloom Beauty Care N Fitness Centre(beauty Parlour Thrissur),Beauty Parlour,Thrissur,917025103435.0,4.9,24.0,,,,none,,,85,97500,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Desert Rose Beauty Parlour & Bridal Makeup Studio,Beauty Parlour,Thrissur,918157021788.0,4.6,26.0,,,,none,,,85,97500,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Pereira Event Management Planner,Event Planner,Thiruvananthapuram,919895854156.0,5.0,22.0,,,,none,,,85,975000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
The Love Bites,Event Management Company,Thiruvananthapuram,918111811250.0,4.8,24.0,,,,none,,,85,780000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Liplock Beauty Care & Makeup Studio,Beauty Parlour,Thiruvananthapuram,918547142324.0,4.8,21.0,,,,none,,,85,97500,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Sherin Makeover Tvm,Make-up Artist,Thiruvananthapuram,919349673491.0,4.9,26.0,,,,none,,,85,97500,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Sreedevi Kalyana Mandapam,Wedding Venue,Kozhikode,919946700712.0,4.1,102.0,,,,none,,,85,702000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Raldia Weddings & Events,Event Management Company,Thiruvananthapuram,917559055561.0,4.4,173.0,,,,none,,,85,936000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Achayan's Catering Service,Caterer,Kozhikode,919847194138.0,4.6,25.0,,,,none,,,85,195000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Golden Eye Makeover Studio,Beauty Parlour,Thiruvananthapuram,919072760916.0,4.8,40.0,,,,none,,,85,97500,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Inspire Bridal Studio And Unisex Salon,Beauty Parlour,Thiruvananthapuram,918075274679.0,4.5,23.0,,,,none,,,85,97500,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Gokulam Bridal Makeover,Beauty Parlour,Thiruvananthapuram,919744956634.0,4.3,127.0,,,,none,,,85,117000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
"Thatha's Makeupstudio ""തത്താസ് """,Make-up Artist,Thrissur,919544336326.0,5.0,21.0,,,,none,,,85,97500,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
"Drishyam Wedding Event Management - Wedding Event In Ernakulam, Hindu Wedding Packages Ernakulam",Event Management Company,Kochi,919744766369.0,5.0,31.0,,,,none,,,85,780000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
MAKEOVER BY RUBEENA HUSSAIN,Make-up Artist,Thrissur,917736572124.0,5.0,41.0,,,,none,,,85,97500,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Kalon Skin Hair &makeup Studio,Beauty Parlour,Thiruvananthapuram,919745633400.0,4.7,49.0,,,,none,,,85,97500,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Roshni's Bridal Skin Hair Unisex Studio,Beauty Parlour,Thiruvananthapuram,919447246448.0,4.4,199.0,,,,none,,,85,117000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
NEXUS MAKEOVER STUDIO,Make-up Artist,Thiruvananthapuram,919562445974.0,5.0,28.0,,,,none,,,85,97500,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Anvika Bridal Studio And Beauty Care,Make-up Artist,Thiruvananthapuram,919072783292.0,4.6,20.0,,,,none,,,85,97500,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Cheveux Academy Of Cosmetology,Beauty School,Thiruvananthapuram,918089563949.0,4.9,46.0,,,,none,,,85,97500,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Delight Caterers ' Foods And Traders,Caterer,Thrissur,919388847398.0,4.7,37.0,,,,none,,,85,195000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
SV Events & Weddding Planners,Event Management Company,Thiruvananthapuram,919061880070.0,4.8,39.0,,,,none,,,85,780000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Narmadha Makeup Academy,Make-up Artist,Thiruvananthapuram,916301065660.0,5.0,26.0,,,,none,,,85,97500,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
T.J.M. Hall,Event Venue,Thiruvananthapuram,914712311347.0,4.0,103.0,,,,none,,,85,117000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Makeover By Dilsha Shamnad,Make-up Artist,Kozhikode,919633772200.0,5.0,31.0,,,,none,,,85,97500,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Reshi's Bride,Beauty Parlour,Kozhikode,919946688199.0,4.8,28.0,,,,none,,,85,97500,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Shajin Catering/al RAHA Events And Caterers,Event Management Company,Thiruvananthapuram,918891176733.0,4.9,28.0,,,,none,,,85,780000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
916 Catering Service,Caterer,Thiruvananthapuram,919633575770.0,4.9,29.0,,,,none,,,85,195000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Simla Catering,Catering Food And Drink Supplier,Thiruvananthapuram,916282120172.0,4.8,24.0,,,,none,,,85,97500,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Ammu Catering Service,Catering Food And Drink Supplier,Thiruvananthapuram,919847099203.0,4.6,36.0,,,,none,,,85,97500,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Ziaora Makeover Studio,Beauty Parlour,Kozhikode,918943240007.0,4.5,46.0,,,,none,,,85,97500,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
BETHEL CATERING,Caterer,Kochi,919446619906.0,4.7,45.0,,,,none,,,85,195000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Shamyna Catering & Events By Omarshareef,Caterer,Thiruvananthapuram,918907070100.0,5.0,43.0,,,,none,,,85,195000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
SHUBHAM CATERERS,Caterer,Thiruvananthapuram,919746671307.0,4.9,48.0,,,,none,,,85,195000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Haneefa Haji's Shamina Catering,Caterer,Thiruvananthapuram,917012030076.0,4.6,39.0,,,,none,,,85,195000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
"Kalidasa Tree House And Villa, Wayanad",,,,4.8,184.0,,,,none,,,83,146250,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
ELON Wedding Planners,Event Management Company,,919656760836.0,5.0,34.0,,,,none,,,83,780000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Lantern Events,Event Management Company,Edavaka,917510689641.0,4.6,27.0,,,,none,,,83,780000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Fermosa,Make-up Artist,,916282451951.0,4.7,25.0,,,,none,,,83,97500,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Nakshathra Catering,Caterer,Palakkad,919947105972.0,4.3,172.0,,,,none,,,83,234000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Aha Caters & Events,Caterer,Palakkad,919447315631.0,4.9,43.0,,,,none,,,83,195000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
MYLANCHI FLOWERS,Flower Designer,Kannur,916238144818.0,4.6,35.0,,,,none,,,83,97500,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Koize Caterers & Events,Caterer,Ernakulam,919846595709.0,4.5,44.0,,,,none,,,83,195000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Bombay Flower Mart,Florist,Kannur,919895999946.0,4.6,34.0,,,,none,,,83,97500,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
"ORCHID EVENTS & CATERING ALAKODE,KANNUR",Event Management Company,Alakode,,4.9,107.0,,,,none,,,83,1170000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Creative Studio | Interior Designer | Furniture Consultant | Interior Consultant | Custom Furniture,Interior Designer,Kannur,918893747747.0,4.9,49.0,,,,none,,,83,97500,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
ME 2 HOME Interior Design Studio,Interior Designer,,918943323332.0,5.0,33.0,,,,none,,,83,97500,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
The Cake N Decor- Wholesale,Baking Supply Store,Mananthavady,918590930390.0,4.9,31.0,,,,none,,,83,97500,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Azhagi Ladies Boutique,Jewelry Store,Pathanamthitta,918075666397.0,4.9,26.0,,,,none,,,83,97500,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Femin Glow Make Up Studio,Beauty Parlour,Pathanamthitta,918943204201.0,4.9,40.0,,,,none,,,83,97500,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Signature Family Saloon,Health And Beauty Shop,,919061098940.0,4.9,48.0,,,,none,,,83,97500,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Asha's Bluemoon Beautylounge,Beauty Parlour,Pathanamthitta,918590994845.0,4.7,30.0,,,,none,,,83,97500,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Vunique Makeover Studio,Beauty Parlour,Kozhencherry,917902318956.0,5.0,39.0,,,,none,,,83,97500,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Pastels Style Studio - Premium Unisex Beauty Salon & Bridal Makeup Studio,Beauty Parlour,Thiruvalla,917736053645.0,4.9,47.0,,,,none,,,83,97500,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Dora Bridals,Beauty Parlour,Kenichira,919605865033.0,4.8,21.0,,,,none,,,83,97500,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
She's Beauty Parlour,Beauty Parlour,,919496662246.0,4.7,23.0,,,,none,,,83,97500,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
U Bridal Salon Chavakkad,Beauty Parlour,Chavakkad,918891939100.0,4.7,45.0,,,,none,,,83,97500,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
KANVI Beauty Salon & Bridal Makeover,Beauty Parlour,Cheruvathur,916235209180.0,4.7,25.0,,,,none,,,83,97500,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
TOUCH & GLOW MAKEOVER STUDIO & BEAUTY ACADEMY,Beauty Parlour,Kollam,917356691355.0,5.0,35.0,,,,none,,,83,97500,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Zeba Makeover Studio ( Bridal Makeup),Make-up Artist,Karunagappalli,919809848304.0,4.8,34.0,,,,none,,,83,97500,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Sreezz Makeover Studio,Make-up Artist,Puthenkulam,,5.0,143.0,,,,none,,,83,146250,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
SREE KRISHNA WEDDING PLANNER,Wedding Planner,Palakkad,919446153060.0,5.0,26.0,,,,none,,,83,975000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Geekay Events Wedding Planners And Event Management,Wedding Planner,Palakkad,919846972884.0,4.9,21.0,,,,none,,,83,975000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Diamond Wedding Company,Photographer,Palakkad,919503438049.0,5.0,25.0,,,,none,,,83,292500,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Vibgyor Events,Wedding Planner,Ernakulam,918893333145.0,4.7,29.0,,,,none,,,83,975000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Shalom Wedding Planners,Event Management Company,Varapuzha,919847711655.0,5.0,25.0,,,,none,,,83,780000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Nymphs Beauty Clinic,Beauty Parlour,Kollam,919387352464.0,4.2,113.0,,,,none,,,83,117000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Eve Glam Beauty And Bridal Lounge,Beauty Parlour,Kollam,918547846892.0,4.9,41.0,,,,none,,,83,97500,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Event Sutra,Event Management Company,Guruvayur,916238299807.0,5.0,44.0,,,,none,,,83,780000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
BO Cosmetics,Cosmetics Store,Kannur,919539611161.0,4.9,39.0,,,,none,,,83,97500,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Faces Collection,Cosmetics Store,Kannur,919995353422.0,4.2,106.0,,,,none,,,83,117000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
London Bride,Cosmetics Store,Kannur,918089993163.0,4.8,36.0,,,,none,,,83,97500,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Lady Care - Best Bridal Fancy Rental & Cosmetics Shop Chavakkad,Cosmetics Store,Chavakkad,918281121121.0,5.0,30.0,,,,none,,,83,97500,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Makeupd Aesthetic Family Salon.... Best Family Salon In Chavakkad,Beauty Parlour,Chavakkad,919846863634.0,4.9,36.0,,,,none,,,83,97500,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Didi's Beauty Spa Ladies & Kids,Beauty Parlour,Guruvayur,919744121856.0,4.5,31.0,,,,none,,,83,97500,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Keys Beauty Lounge,Beauty Parlour,Elayavoor,916238191484.0,5.0,28.0,,,,none,,,83,97500,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Lashes Makeover Studio,Beauty Parlour,Kollam,919633410670.0,5.0,20.0,,,,none,,,83,97500,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
4 LOOK BEAUTY SALON,Beauty Parlour,Kollam,918075731390.0,4.9,25.0,,,,none,,,83,97500,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Jefin's Events & Caterers,Event Management Company,Areekode,919567199773.0,5.0,28.0,,,,none,,,83,780000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Parappanad Catering,Event Management Company,Parappanangadi,918089378369.0,5.0,23.0,,,,none,,,83,780000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Crew Cuts Makeover Studio,Beauty Parlour,Kollam,919048807770.0,4.3,169.0,,,,none,,,83,117000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Aleena Bridal Studio,Beauty Parlour,Chavara,919562386772.0,4.9,38.0,,,,none,,,83,97500,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Razzle Salon & Makeover Parlour,Beauty Parlour,Kollam,918075303653.0,4.9,32.0,,,,none,,,83,97500,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Plush Unisex Beauty Salon,Beauty Parlour,Kollam,919567546688.0,5.0,41.0,,,,none,,,83,97500,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Jayasree's Beauty Salon,Make-up Artist,Kollam,919446838867.0,5.0,38.0,,,,none,,,83,97500,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
The Colour Palette Signature Salon By Ruksana Sheik,Beauty Parlour,Kollam,,4.9,124.0,,,,none,,,83,146250,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Moonstar Wedding Events,Event Planner,Venmony,919847534422.0,5.0,20.0,,,,none,,,83,975000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Fair Spa & Makeup Studio,Spa,Guruvayur,919745992702.0,4.8,26.0,,,,none,,,83,97500,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
PRAANA WEDDINGS,Wedding Planner,,919895969529.0,5.0,42.0,,,,none,,,83,975000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Sree Saravana Events And Catering,Event Planner,Kollam,917907927019.0,4.9,24.0,,,,none,,,83,975000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Pallavi,Beauty Parlour,Kollam,919778761913.0,4.7,25.0,,,,none,,,83,97500,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
"SMITHA'S BEAUTY LOUNGE, KALLUMTHAZHAM",Beauty Parlour,Kollam,918448158088.0,5.0,39.0,,,,none,,,83,97500,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Haju'z Beauty Salon & Bridal Makeover,Beauty Parlour,Kollam,918089177120.0,5.0,23.0,,,,none,,,83,97500,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Shylsnshine Beauty Lounge,Beauty Parlour,Kollam,918547972548.0,5.0,42.0,,,,none,,,83,97500,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Zanorah Signature Family Salon,Beauty Parlour,Kollam,917356355539.0,5.0,40.0,,,,none,,,83,97500,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Blue Eyes Beauty Lounge,Beauty Parlour,Cheruvathur,918547491676.0,4.9,30.0,,,,none,,,83,97500,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Ashwa Make Up Studio,Beauty Parlour,Muvattupuzha,919946589759.0,4.9,49.0,,,,none,,,83,97500,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Enara Make-over Studio,Beauty Parlour,Muvattupuzha,919745302996.0,4.4,191.0,,,,none,,,83,117000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Caterers In Guruvayoor - Sri Vinayaka Foods & Caterers Guruvayur,Caterer,Guruvayur,919446538718.0,4.6,28.0,,,,none,,,83,195000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Caviar Caterers & Events,Caterer,Pananchery,918606026691.0,4.9,21.0,,,,none,,,83,195000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Beyoutiful Beautyhub,Make-up Artist,Elayavoor,918848000632.0,4.8,21.0,,,,none,,,83,97500,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
SHIVOHA FAMILY SALON & EVENTS,Beauty Parlour,Varkala,919895551988.0,4.8,41.0,,,,none,,,83,97500,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Shee Style Beauty Salon,Beauty Parlour,Varkala,917736625166.0,4.9,48.0,,,,none,,,83,97500,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
