name,category,city,phone,rating,reviews_count,website,instagram,facebook,digital_presence,instagram_followers,facebook_followers,opportunity_score,estimated_ltv,recommended_pitch,tier
Eza Bridals Beauty Parlour & Makeup Studio,Beauty Parlour,Kalpetta,917510179464.0,4.7,116.0,,https://instagram.com/eza_bridal_makeup?igshid=MzNlNGNkZWQ4Mg%3D%3D,,social_only,,,83,146250,"You have 116 happy clients with a 4.7 rating, but no website! Let's showcase your work with a premium profile on itsmy.wedding.",Tier 1 - Premium
Le Cute Bridal Makeup Studio & Beauty Parlour | Wedding Makeup,Beauty Parlour,Thiruvambady,919645233131.0,4.9,196.0,,https://www.instagram.com/lecute_bridal_makeup,,social_only,,,83,146250,"You have 196 happy clients with a 4.9 rating, but no website! Let's showcase your work with a premium profile on itsmy.wedding.",Tier 1 - Premium
𝗟𝗮𝗠𝗼𝗼𝗻 𝗘𝘃𝗲𝗻𝘁𝘀,Event Management Company,,919744100071.0,4.9,105.0,,http://www.instagram.com/lamoonevents,,social_only,,,83,1170000,"You have 105 happy clients with a 4.9 rating, but no website! Let's showcase your work with a premium profile on itsmy.wedding.",Tier 1 - Premium
CYAN BEAUTY SALON,Beauty Parlour,Pathanamthitta,917012569494.0,4.9,132.0,,https://instagram.com/cyanbeautysalon?igshid=MzRlODBiNWFlZA%3D%3D,,social_only,,,83,146250,"You have 132 happy clients with a 4.9 rating, but no website! Let's showcase your work with a premium profile on itsmy.wedding.",Tier 1 - Premium
Sunitha's Bridal Makeup Studio)(women Beauty Parlour),Beauty Parlour,Lakkidi,919061468617.0,4.9,102.0,,https://instagram.com/mua_sunitha_official?igshid=NGExMmI2YTkyZg%3D%3D,,social_only,,,83,146250,"You have 102 happy clients with a 4.9 rating, but no website! Let's showcase your work with a premium profile on itsmy.wedding.",Tier 1 - Premium
Docographer Weddings,Photographer,Thiruvananthapuram,917736196719.0,5.0,58.0,,,https://www.facebook.com/DocographerWeddings,social_only,,,80,292500,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Red Chillies Caterers And Event Planners,Caterer,Thiruvananthapuram,919946206464.0,4.8,82.0,,,https://www.facebook.com/profile.php?id=100057480487527&mibextid=LQQJ4d,social_only,,,80,195000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
DUA Catering & Event Management Kozhikode/calicut,Caterer,Kozhikode,918606339671.0,4.6,89.0,,https://www.instagram.com/dua__catering,,social_only,,,80,195000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Glamup By Thamannah Noushaf |MUA|,Make-up Artist,Kozhikode,919633304047.0,5.0,56.0,,https://www.instagram.com/invites/contact/?i=j0reu71rzg7h,,social_only,,,80,97500,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Mirror Beauty Salon And Spa,Beauty Parlour,Thiruvananthapuram,914712474485.0,4.4,243.0,,https://instagram.com/makeupartist_ganga?igshid=jid5n1b5qrnw,,social_only,,,80,156000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
PINKBERRY BEAUTY HUT,Beauty Parlour,Thiruvananthapuram,918589966697.0,4.9,69.0,,https://www.instagram.com/pinkberry_beauty_hut?igsh=MTMwcW50c2NnNDlkOQ%3D%3D,,social_only,,,80,97500,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Soumya Shyam's Bridal Makeup Studio & Academy,Bridal Shop,Kochi,919562199499.0,4.6,75.0,,https://www.instagram.com/soumyashyam_makeupartist,,social_only,,,80,97500,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Bridal Passion Makeup Artistry,Beauty Parlour,Kochi,919778085688.0,4.8,56.0,,,https://www.facebook.com/bridalpassionmua,social_only,,,80,97500,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
GREEN LIFE Beauty Parlour,Beauty Parlour,Thiruvananthapuram,918891136072.0,4.6,77.0,,https://instagram.com/stories/greenlife_divyarun/2963774387607116717?igshid=MDJmNzVkMjY%3D,,social_only,,,80,97500,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Crystal Beauty Parlour & Spa LADIES ONLY,Beauty Parlour,Kozhikode,919947804764.0,4.2,444.0,,https://www.instagram.com/crystalbeautyparlourspa/,,social_only,,,80,156000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
"SN Makeover Beauty Studio, Salon & Spa",Beauty Parlour,Kozhikode,917025719668.0,4.9,63.0,,https://www.instagram.com/sn.makeover?igsh=MThwaWNycXZyZTh0OQ%3D%3D,,social_only,,,80,97500,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Golden Ribbon Events,Event Management Company,Kochi,919633363707.0,5.0,54.0,,https://instagram.com/golden_ribbon_events,,social_only,,,80,780000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Makeover By Karthi-makeup Artist In Thrissur,Make-up Artist,Thrissur,918111841101.0,4.9,51.0,,https://www.instagram.com/makeoverbykarthi,,social_only,,,80,97500,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Beauty Touch,Beauty Parlour,Thrissur,914872320721.0,4.2,668.0,,https://instagram.com/beautytouchin_,,social_only,,,80,156000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Orchid Saree Draping And Styling Studio,Beautician,Thiruvananthapuram,919446030941.0,5.0,71.0,,https://www.instagram.com/leksmimakeupstudio?igsh=cW9yb3RneDZnaDN6,,social_only,,,80,97500,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Mia Belle Salon And Bridal Studio,Beauty Parlour,Thrissur,919747981365.0,4.6,61.0,,,https://www.facebook.com/Mia-Belle-102052765646700,social_only,,,80,97500,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Avani Makeover Studio,Beauty Parlour,Thrissur,919495320996.0,5.0,91.0,,https://www.google.com/url?sa=t&rct=j&url=https%3A%2F%2Fwww.instagram.com%2Favanimakeoverstudio%2F%3Fhl%3Den&ved=2ahUKEwjV8aW3m7D5AhUaHLcAHeHmACgQjjh6BAg3EAE&usg=AOvVaw0kazx-zGiil9ah6MYmEx-n,,social_only,,,80,97500,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Glamazon Beauty Hub,Beauty Parlour,Thrissur,919605958518.0,4.5,69.0,,,https://www.facebook.com/112487287272751/posts/124796819375131/,social_only,,,80,97500,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Hayaa Bridal Studio,Beauty Parlour,Thrissur,919847960976.0,4.9,69.0,,https://www.instagram.com/hayaa_bridalstudio?igsh=MW1sYmR4aGkwN2VqZQ%3D%3D,,social_only,,,80,97500,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Blush With Nims Unisex Beauty Salon,Beauty Parlour,Thrissur,919633032057.0,4.6,67.0,,https://www.instagram.com/blushwithnims/?hl=en,,social_only,,,80,97500,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
The Beauty Lounge,Beauty Parlour,Thrissur,918138994211.0,5.0,68.0,,https://www.instagram.com/thebeautylounge_thrissur/,,social_only,,,80,97500,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Venus The Family Beauty Makeover Studio &hair SPA,Beauty Parlour,Thiruvananthapuram,919567957311.0,4.6,68.0,,,https://www.facebook.com/venusmakeoverstudio/,social_only,,,80,97500,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Makeover By Hayas Artistry - Bridal Makeover In Kochi,Make-up Artist,Kochi,919037675267.0,5.0,86.0,,https://www.instagram.com/makeover_by_hayasartistry/,,social_only,,,80,97500,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
KIORA BRIDAL RENTAL OUTFITS & JEWELLERY CHAVAKKAD,Bridal Shop,Chavakkad,918893336336.0,4.7,83.0,,https://www.instagram.com/kiora_bridal_jewellery?igsh=MWloY2tjaGJvc29iNg%3D%3D,,social_only,,,78,97500,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
"SHEZAMEHANDI,HENNA ARTIST IN GURUVAYUR",Mehndi Designer,Guruvayur,918943049787.0,5.0,93.0,,https://www.instagram.com/sheza_mehandhi?igsh=MWE0aXI4MXhlaThtYg%3D%3D,,social_only,,,78,97500,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Family Wedding Centre,Clothing Store,Kannur,919072400094.0,4.0,836.0,,https://www.instagram.com/familyweddingcentre?igsh=MTZyanZncWVtd3F5MA%3D%3D,,social_only,,,78,156000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
"Purple Blush Family Salon & Academy, Kallambalam, Trivandrum",Beauty Parlour,Kallambalam,918157805065.0,4.9,68.0,,https://www.instagram.com/_purple_blush__/,,social_only,,,78,97500,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Thebakeshop Homebaker,Bakery And Cake Shop,Kannur,918921811287.0,4.5,94.0,,https://www.instagram.com/thebakeshop_kannur/,,social_only,,,78,97500,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
NUME Beauty Parlour Skin&hair Care Bridal Studio,Beauty Parlour,Neeloor,919947124711.0,4.8,59.0,,https://www.instagram.com/nume_skin_hair_bridal?igsh=MTczZ3d4c3lhNzMxdA%3D%3D,,social_only,,,78,97500,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Ygary Bridal Make Up Studio & Salon,Beauty Parlour,Guruvayur,,4.9,372.0,,https://instagram.com/ygarybridesofficial?igshid=MzRlODBiNWFlZA%3D%3D,,social_only,,,78,195000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
"The Zignature Event's & Catering Kollengode,palakkad",Event Management Company,Kollengode,919656360043.0,5.0,61.0,,https://www.instagram.com/the_zignature_events?igsh=MTJ6ZDg1dml1aGF0dw%3D%3D,,social_only,,,78,780000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Bridalart By Riya,Make-up Artist,Mananthavady,918330021490.0,4.8,88.0,,https://instagram.com/bridalart_by_riya,,social_only,,,78,97500,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Mehandi Artist Aami,Mehndi Designer,Pandalam,916238796092.0,5.0,73.0,,https://www.instagram.com/mehandi_artist_aami?igsh=ZWNlZ3Y5MnNlaWQx,,social_only,,,78,97500,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Makeover By Bincy,Make-up Artist,Thrippunithura,917012499275.0,4.9,89.0,,https://instagram.com/makeoverbybincy?igshid=MzMyNGUyNmU2YQ%3D%3D,,social_only,,,78,97500,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Mariya Bridal Makeup,Make-up Artist,Koonammavu,919526814212.0,4.9,66.0,,https://www.instagram.com/reel/DQGVbyqk8k_/?igsh=MWxvNHlhczQ2cWk4cg%3D%3D,,social_only,,,78,97500,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Design Story,Boutique,Palakkad,918281107127.0,4.7,52.0,,https://www.instagram.com/design__story_?igsh=dmtsaW9yeWQ0emIw,,social_only,,,78,97500,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
BN EVENTZ WEDDING & EVENT PLANNER DECORATIONS ERATTUPETTA,Event Planner,Erattupetta,918086319366.0,4.9,54.0,,https://www.instagram.com/bn_eventz?igsh=MWg2aHkzNWV3dG02Mg%3D%3D,,social_only,,,78,975000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
TEAM IRIS EVENTS,Event Management Company,Pullur,919895422114.0,5.0,71.0,,https://www.instagram.com/teamiris_events/,,social_only,,,78,780000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
"THE LOOKS - Beauty Parlour Alathur, Bridal Makeup Palakkad, Tattoo Studio Palakkad, Microblading Palakkad, Beauty Salon",Beauty Parlour,Alathur,919074097707.0,4.8,74.0,,https://www.instagram.com/the_looksbridalstudio?igsh=ZmxxM3B4cDR3bXkz,,social_only,,,78,97500,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Iris Makeup Studio,Beauty Parlour,Mannarkad-i,917559022999.0,4.9,88.0,,https://www.instagram.com/iris_makeupstudio?igsh=MXhuZjB2eWcxYTEyMA%3D%3D,,social_only,,,78,97500,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Fiama Beauty Parlour,Beauty Parlour,Malappuram,918921523763.0,4.9,57.0,,https://www.instagram.com/fiama_beauty_parlor?igsh=ZDNlZDc0MzIxNw%3D%3D,,social_only,,,78,97500,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Sposa Bridal Rentals,Bridal Shop,Manjeri,918921480500.0,4.5,73.0,,https://instagram.com/sposa._?igshid=Y2IzZGU1MTFhOQ%3D%3D,,social_only,,,78,97500,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Happy Day Wedding Company,Wedding Service,,919846213301.0,4.9,82.0,,http://www.instagram.com/happydayweddingcompany,,social_only,,,78,97500,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
ELEGANT EVENTS | WEDDING DECORATORS PALAKKAD | EVENTS MANAGEMENT PALAKKAD,Event Management Company,Palakkad,919809498890.0,5.0,76.0,,https://instagram.com/elegant_events_studio?r=nametag,,social_only,,,78,780000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Modern Catering,Caterer,Mallassery,919633282572.0,4.9,81.0,,https://instagram.com/modern_catering_mallassery,,social_only,,,78,195000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Dreams Ladies Tailoring & Flower Making,Flower Designer,Vengara,918589800300.0,5.0,57.0,,https://www.instagram.com/dreams_designers__?igsh=MWw2dHQ4cWlkNnJvaA%3D%3D,,social_only,,,78,97500,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
PRIMIYO BRIDALS,Bridal Shop,Sultan Bathery,,4.9,206.0,,https://www.instagram.com/primiyo_bridals_imitations?igsh=ZDNlZDc0MzIxNw%3D%3D,,social_only,,,78,195000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Bridal Locus,Beauty Parlour,Murickassery,919846744230.0,5.0,77.0,,,https://www.facebook.com/profile.php?id=100088392915240&mibextid=ZbWKwL,social_only,,,78,97500,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Noraz Makeover Studio,Make-up Artist,Kakkanad,918921452570.0,5.0,63.0,,https://www.instagram.com/noraz-makeover-studio,,social_only,,,78,97500,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Vibina Wilson Makeover,Make-up Artist,Ernakulam,917025370765.0,5.0,84.0,,https://www.instagram.com/delicatediamon_jewelleryrental/,,social_only,,,78,97500,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
GS Beauty Luminous Unisex Saloon,Beauty Parlour,Ambalapuzha,916238824162.0,4.6,50.0,,https://instagram.com/gsbeautyluminous?igshid=NGVhN2U2NjQ0Yg%3D%3D,,social_only,,,78,97500,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Nazaara Boutique,Boutique,Kollam,919847441058.0,4.5,94.0,,,https://www.facebook.com/nazaaradesigns/,social_only,,,78,97500,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
The Henna Ish,Artist,Malappuram,919744789261.0,5.0,75.0,,https://www.instagram.com/the_henna_ish/profilecard/?igsh=YzM3ZGYyeG4yczZn,,social_only,,,78,97500,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
La Mode Bridal Studio & Academy,Make-up Artist,Alappuzha,917907457131.0,4.6,62.0,,http://www.instagram.com/lamodebridalstudio,,social_only,,,78,97500,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Lookbook Unisex Salon,Beauty Parlour,Malappuram,918590368708.0,4.9,92.0,,https://www.instagram.com/lookbookmalappuram?igsh=MWZ4OHQzdGQ4ZHVtbw%3D%3D,,social_only,,,78,97500,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Enn Makeovers,Make-up Artist,,917907874122.0,4.9,82.0,,https://www.instagram.com/ennmakeovers/,,social_only,,,78,97500,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Ad-wise Cards & Prints,Invitation Printing Service,Chavakkad,919961394939.0,4.9,62.0,,https://www.instagram.com/adwisecardsandprints/,,social_only,,,78,97500,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
BLACKART Event Planners,Wedding Photographer,Cherunniyoor,919995700993.0,5.0,75.0,,https://www.instagram.com/blackart_event_planners/,,social_only,,,78,292500,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
House Of Nails By Diwa,Nail Salon,Kannur,919188648438.0,4.7,83.0,,https://www.instagram.com/house_of_nails_by_diwa?igsh=MXJzbWxuajR3ODV1cw%3D%3D,,social_only,,,78,97500,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Amadis Makeover And Tattoo Studio,Beauty Parlour,Kannur,918921179686.0,4.6,82.0,,https://www.instagram.com/p/CoZSyU0L--D/?igsh=MXE1eGFyOWZ1NXA4cw%3D%3D,,social_only,,,78,97500,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Angels _beauty _bride,Beauty Parlour,,918078168372.0,5.0,87.0,,https://www.instagram.com/angels_beauty_bride?igsh=MWlyYWVzNjB2a2xjOA%3D%3D,,social_only,,,78,97500,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Amor Belezza Beauty Salon ( Ladies And Kids),Beauty Parlour,Kannur,918848055395.0,5.0,72.0,,https://www.instagram.com/amor.belezza/profilecard/?igsh=NzdjZG9lY3QyeThp,,social_only,,,78,97500,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Mehandi By Saahi,Artist,Kollam,919497716167.0,5.0,51.0,,https://instagram.com/mehandi_by_saahi?igshid=YmMyMTA2M2Y%3D,,social_only,,,78,97500,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
The Beauty Heaven,Beauty Parlour,Kollam,,4.9,423.0,,https://www.instagram.com/thebeautyheaven2025?igsh=b2h2anBpcHpvNnJ0,,social_only,,,78,195000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Day And Night Catering/ Santhan's Catering,Food Manufacturer,Aluva,919048726726.0,4.9,94.0,,https://www.instagram.com/telefish_?igsh=MWJqa3FneGx4cWFhcA%3D%3D,,social_only,,,78,97500,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Nanma Outdoor Caterers,Caterer,Mulanthuruthy,919447356985.0,4.5,54.0,,,https://m.facebook.com/nanmacaterers/?refid=46&__xts__%5B0%5D=12.%7B%22unit_id_click_type%22%3A%22graph_search_results_item_tapped%22%2C%22click_type%22%3A%22result%22%2C%22module_id%22%3A1%2C%22result_id%22%3A713872515374768%2C%22session_id%22%3A%22e51f089fbeafd03794113bff439a0bb2%22%2C%22module_role%22%3A%22ENTITY_PAGES%22%2C%22unit_id%22%3A%22browse_rl%3Ae1782283-22e0-87b7-a8c5-31ead8730640%22%2C%22browse_result_type%22%3A%22browse_type_page%22%2C%22unit_id_result_id%22%3A713872515374768%2C%22module_result_position%22%3A0%7D,social_only,,,78,195000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Wedding Bells Events,Event Management Company,Kakkanad,919895577750.0,4.5,61.0,,https://instagram.com/weddingbellsevents,,social_only,,,78,780000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Lucky Restaurant & Caterers,Fast Food Restaurant,Thekkumkara,919447771629.0,4.0,464.0,,,https://www.facebook.com/LuckyRestaurantCaterers,social_only,,,78,156000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Luminor Events And Designs,Wedding Planner,Kochi,918848025972.0,5.0,30.0,,https://www.instagram.com/luminor_events_and_designs?igsh=MTdiYTN6aWM2bWx2ZA%3D%3D,,social_only,,,75,975000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Trivium Stories,Event Management Company,Thiruvananthapuram,917356625735.0,5.0,48.0,,https://www.instagram.com/trivium_stories/,,social_only,,,75,780000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
HAPPY EVENT DAY | Event Management Company | Catering | Decorations | Photography | Wedding Planner,Event Management Company,Kochi,918075932485.0,5.0,24.0,,https://www.instagram.com/happy_event_day,,social_only,,,75,780000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
BUSY BEES EVENTS 🐝,Event Management Company,Kochi,917510575195.0,4.8,36.0,,https://www.instagram.com/busy_bees__events?igsh=ODkxem9la2l6a282,,social_only,,,75,780000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Akathalam Event Management & Catering Service,Event Planner,Thiruvananthapuram,919447062071.0,4.5,20.0,,https://www.instagram.com/_akathalam_catering?igsh=MWp0cG9qcm56OGEwMA%3D%3D,,social_only,,,75,975000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Yarrow Salon & Spa,Beauty Parlour,Kozhikode,,4.9,192.0,,https://www.instagram.com/yarrow_salon?igsh=aGhmcmc5ZmF6Y3Z5,,social_only,,,75,146250,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
PARINAYA MAKEOVERS,Make-up Artist,Kozhikode,919744043052.0,5.0,21.0,,https://www.instagram.com/parinayamakeovers?igsh=b3dxZXkzMTlxaHpt,,social_only,,,75,97500,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Nimisha Sreerag | Techie Makeup Artist,Make-up Artist,Thiruvananthapuram,919074239277.0,5.0,25.0,,https://www.instagram.com/techie_makeupartist?igsh=MWIxbGE1N3VsemR2Mw%3D%3D,,social_only,,,75,97500,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Estheva Makeover,Make-up Artist,Kozhikode,918921983383.0,4.9,42.0,,https://www.instagram.com/estheva.makeovers/,,social_only,,,75,97500,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Mehsooq Henna,Mehndi Designer,Thrissur,,4.9,145.0,,https://instagram.com/mehsooq_henna?igshid=1ovceimnuzc4p,,social_only,,,75,146250,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Makeover By Jezia - Bridal Makeup Artist,Make-up Artist,Kochi,919961821888.0,5.0,28.0,,https://www.instagram.com/makeover_by_jezia?igsh=MXE2NWVoNXJ0ZXg0ZA%3D%3D,,social_only,,,75,97500,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Ashwika's Bridal Makeup,Make-up Artist,Kochi,918129289202.0,5.0,32.0,,https://www.instagram.com/ashwika_makeup_artist?igsh=bzNxa2M5dGl0Yjd3,,social_only,,,75,97500,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Precious By Sera,Make-up Artist,Thrissur,918590576039.0,5.0,30.0,,https://www.instagram.com/preciousbysera?igsh=MWh5cWMwN2FnMW9zZQ%3D%3D,,social_only,,,75,97500,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Ni’s Event Management,Event Management Company,Thiruvananthapuram,917591991994.0,4.8,20.0,,https://www.instagram.com/_nis_events?igsh=ZnkyemZ1YWoxN3Bn,,social_only,,,75,780000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Magic Weddings Planners,Wedding Planner,Kochi,919946975757.0,5.0,24.0,,https://www.instagram.com/magicweddings.in/,,social_only,,,75,975000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
SARA'S EVENTS & WEDDING PLANNERS,Event Management Company,Thiruvananthapuram,919747380675.0,4.8,35.0,,https://www.instagram.com/saras_events_2023/profilecard/?igsh=Zml5MnZvZzE4OHow,,social_only,,,75,780000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Spora Weddings,Event Planner,Thrissur,919846855110.0,5.0,42.0,,https://www.instagram.com/sporaweddings,,social_only,,,75,975000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
The Saree Draping Studio,Dressmaker,Kozhikode,917591968481.0,5.0,28.0,,https://www.instagram.com/the.saree.draping.studiooo?igsh=ZDhiZmM5N3ZpaGxk,,social_only,,,75,97500,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
S THREE CATERING SERVICES,Catering Food And Drink Supplier,Thiruvananthapuram,919544619278.0,4.9,21.0,,,https://www.facebook.com/S3caterings/,social_only,,,75,97500,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Azora Makeover Studio By Makeup Artist Naufiya Biju,Make-up Artist,Kochi,919946551862.0,5.0,33.0,,https://instagram.com/azora_makeover_studio?igshid=YmMyMTA2M2Y%3D,,social_only,,,75,97500,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Pounchik Beauty Salon And Cosmetics Fancy Lingeries,Beauty Parlour,Thiruvananthapuram,919947876884.0,4.3,169.0,,https://www.instagram.com/pounchik_beautysalon/,,social_only,,,75,117000,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Maquilleur By Sumi,Make-up Artist,Thiruvananthapuram,919633072632.0,4.8,40.0,,http://instagram.com/maquilleurbysumi,,social_only,,,75,97500,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
Vv's Bridal Make Up Studio,Make-up Artist,Kochi,919895350011.0,4.8,26.0,,https://www.instagram.com/vvsbridalmakeupstudio?igsh=MXdydWQ2bW1oZmVkdw%3D%3D,,social_only,,,75,97500,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
"D-signs Makeover Studio | Best Bridal Makeover & Designing Studio In Trivandrum, Kerala | Best Wedding Makeup In Kerala",Make-up Artist,Thiruvananthapuram,919995145622.0,5.0,24.0,,https://www.instagram.com/dsignsmakeover/,,social_only,,,75,97500,Start your digital journey — get a free basic profile on itsmy.wedding and reach more customers.,Tier 3 - Entry
